target,desc,global_auc,auc_squeeze,auc_trend,n_trades,trades_per_day,win_rate_pct,ev_per_trade_pct,total_return_pct,fee_multiple
macro_tbm,"Macro TBM  (2.5xATR / 1.5xATR, 24h)",0.5274082518145824,0.5231737072403675,0.5447066426364573,16,0.04371584699453552,43.75,-0.004062488005729392,-0.06499980809167027,
micro_tbm,"Micro TBM  (1.0xATR / 1.0xATR, 4h)",0.5230580481708855,0.5153618062230669,0.5224546595401479,1203,3.2868852459016393,57.93848711554447,0.02280543254801991,27.434935355267953,0.2280543254801991
fixed_horizon,Fixed Hor. (>0.3% in 6h),0.5712791640368188,0.5349956817731416,0.5993430973517074,107,0.2923497267759563,58.87850467289719,0.19284233876535536,20.634130247893022,1.9284233876535535
