run_id,feat_subset,target,n_features,best_auc,full_inf_auc,sep_score,frac_above_70,converge_ep,n_trades,trades_per_day,win_rate_pct,profit_factor,ev_per_trade_pct,total_return_pct,ev_gate_pass,eff_threshold
M1_structure__macro_tbm,M1_structure,macro_tbm,11,0.5016544648920557,0.5049615512801693,0.00030881166,0.0,9,2089,5.7076502732240435,38.53518429870751,1.0624936355619359,0.011623189805002073,24.28084350264933,False,0.6
M1_structure__fixed_horizon,M1_structure,fixed_horizon,11,0.5549951894675589,0.5511324686698073,0.0058919787,0.0,15,636,1.7377049180327868,52.987421383647806,1.2333449543580028,0.11927873383032365,75.86127471608584,False,0.6
M2_liquidity__macro_tbm,M2_liquidity,macro_tbm,10,0.509015377212775,0.5022345161488799,0.00013250113,0.0,5,1349,3.685792349726776,34.766493699036324,0.9260642623681637,-0.014093781993614808,-19.012511909386376,False,0.6
M2_liquidity__fixed_horizon,M2_liquidity,fixed_horizon,10,0.5280232994450066,0.5212164242332866,0.0012295246,0.0,9,161,0.43989071038251365,54.037267080745345,1.148069069654064,0.09694390821685377,15.607969222913457,False,0.6
M3_volatility__macro_tbm,M3_volatility,macro_tbm,8,0.5118667959856325,0.5047568452577413,0.00025981665,0.0,13,3257,8.898907103825136,38.74731347866135,1.0872940313299795,0.014155538451788406,46.10458873747484,False,0.6
M3_volatility__fixed_horizon,M3_volatility,fixed_horizon,8,0.5652451050552866,0.5635786044994985,0.005684972,1.9025694200017124e-05,33,2,0.00546448087431694,50.0,1.0703011731545387,0.04822950735797766,0.09645901471595532,False,0.7
M4_omni__macro_tbm,M4_omni,macro_tbm,43,0.5074969771395554,0.4985055243702163,-0.0006862283,0.04252242653703827,2,3100,8.469945355191257,37.0,1.0157019291542972,0.0028719254848060976,8.902969002898903,False,0.7
M4_omni__fixed_horizon,M4_omni,fixed_horizon,43,0.5498587786829033,0.5495876207669372,0.007541299,0.00019025694200017123,23,14,0.03825136612021858,42.857142857142854,0.8004831638324073,-0.11945582434772024,-1.6723815408680835,False,0.7
