entry_atr_mult,sl_atr_mult,tp_atr_mult,min_hold,max_hold,cooldown,long_threshold,short_threshold,trade_direction,long_signal_threshold,short_signal_threshold,score,sharpe,total_ret,maxdd,win_rate,n_trades,n_long,n_short,short_ratio
0.3,1.0,2.5,18,48,12,0.6,0.53,short_only,0.1,0.03,0.7977089561618649,0.7477089561618648,0.15651434185514557,-0.09711885150679014,0.4864864864864865,37,0,37,1.0
0.3,1.0,2.5,18,48,12,0.63,0.53,short_only,0.13,0.03,0.7977089561618649,0.7477089561618648,0.15651434185514557,-0.09711885150679014,0.4864864864864865,37,0,37,1.0
0.3,1.0,2.5,18,48,12,0.65,0.53,short_only,0.15,0.03,0.7977089561618649,0.7477089561618648,0.15651434185514557,-0.09711885150679014,0.4864864864864865,37,0,37,1.0
0.3,1.0,2.5,18,36,12,0.58,0.53,short_only,0.08,0.03,0.7835650931700174,0.7335650931700174,0.14970261246484817,-0.09711885150678977,0.43243243243243246,37,0,37,1.0
0.3,1.0,2.5,18,36,12,0.6,0.53,short_only,0.1,0.03,0.7835650931700174,0.7335650931700174,0.14970261246484817,-0.09711885150678977,0.43243243243243246,37,0,37,1.0
0.3,1.0,2.5,18,36,12,0.63,0.53,short_only,0.13,0.03,0.7835650931700174,0.7335650931700174,0.14970261246484817,-0.09711885150678977,0.43243243243243246,37,0,37,1.0
0.3,1.0,2.5,18,36,12,0.65,0.53,short_only,0.15,0.03,0.7835650931700174,0.7335650931700174,0.14970261246484817,-0.09711885150678977,0.43243243243243246,37,0,37,1.0
0.9,1.0,2.5,18,48,12,0.58,0.53,short_only,0.08,0.03,0.7833711609304927,0.7333711609304927,0.1524273759728494,-0.0975790042660667,0.4864864864864865,37,0,37,1.0
0.9,1.0,2.5,18,48,12,0.6,0.53,short_only,0.1,0.03,0.7833711609304927,0.7333711609304927,0.1524273759728494,-0.0975790042660667,0.4864864864864865,37,0,37,1.0
0.9,1.0,2.5,18,48,12,0.63,0.53,short_only,0.13,0.03,0.7833711609304927,0.7333711609304927,0.1524273759728494,-0.0975790042660667,0.4864864864864865,37,0,37,1.0
0.9,1.0,2.5,18,48,12,0.65,0.53,short_only,0.15,0.03,0.7833711609304927,0.7333711609304927,0.1524273759728494,-0.0975790042660667,0.4864864864864865,37,0,37,1.0
0.9,1.0,3.5,18,48,3,0.58,0.53,short_only,0.08,0.03,0.7755821018217982,0.7255821018217982,0.16389855752416405,-0.07613138303488323,0.48717948717948717,39,0,39,1.0
0.9,1.0,3.5,18,48,3,0.6,0.53,short_only,0.1,0.03,0.7755821018217982,0.7255821018217982,0.16389855752416405,-0.07613138303488323,0.48717948717948717,39,0,39,1.0
0.9,1.0,3.5,18,48,3,0.63,0.53,short_only,0.13,0.03,0.7755821018217982,0.7255821018217982,0.16389855752416405,-0.07613138303488323,0.48717948717948717,39,0,39,1.0
0.9,1.0,3.5,18,48,3,0.65,0.53,short_only,0.15,0.03,0.7755821018217982,0.7255821018217982,0.16389855752416405,-0.07613138303488323,0.48717948717948717,39,0,39,1.0
0.9,2.0,3.5,6,36,6,0.58,0.54,short_only,0.08,0.04,0.768610457619681,0.718610457619681,0.09436449481554576,-0.1127413454500179,0.5,20,0,20,1.0
0.9,2.0,3.5,6,36,6,0.6,0.54,short_only,0.1,0.04,0.768610457619681,0.718610457619681,0.09436449481554576,-0.1127413454500179,0.5,20,0,20,1.0
0.9,2.0,3.5,6,36,6,0.63,0.54,short_only,0.13,0.04,0.768610457619681,0.718610457619681,0.09436449481554576,-0.1127413454500179,0.5,20,0,20,1.0
0.9,2.0,3.5,6,36,6,0.65,0.54,short_only,0.15,0.04,0.768610457619681,0.718610457619681,0.09436449481554576,-0.1127413454500179,0.5,20,0,20,1.0
0.3,2.0,3.5,6,36,6,0.58,0.54,short_only,0.08,0.04,0.7665136911933718,0.7165136911933717,0.09438989533045428,-0.11113406910145014,0.5,20,0,20,1.0
0.3,2.0,3.5,6,36,6,0.6,0.54,short_only,0.1,0.04,0.7665136911933718,0.7165136911933717,0.09438989533045428,-0.11113406910145014,0.5,20,0,20,1.0
0.3,2.0,3.5,6,36,6,0.63,0.54,short_only,0.13,0.04,0.7665136911933718,0.7165136911933717,0.09438989533045428,-0.11113406910145014,0.5,20,0,20,1.0
0.3,2.0,3.5,6,36,6,0.65,0.54,short_only,0.15,0.04,0.7665136911933718,0.7165136911933717,0.09438989533045428,-0.11113406910145014,0.5,20,0,20,1.0
0.3,1.0,3.5,18,48,2,0.58,0.53,short_only,0.08,0.03,0.7608280765381896,0.7108280765381896,0.1609962559450271,-0.07613138303488126,0.46153846153846156,39,0,39,1.0
0.3,1.0,3.5,18,48,2,0.6,0.53,short_only,0.1,0.03,0.7608280765381896,0.7108280765381896,0.1609962559450271,-0.07613138303488126,0.46153846153846156,39,0,39,1.0
0.3,1.0,3.5,18,48,2,0.63,0.53,short_only,0.13,0.03,0.7608280765381896,0.7108280765381896,0.1609962559450271,-0.07613138303488126,0.46153846153846156,39,0,39,1.0
0.3,1.0,3.5,18,48,2,0.65,0.53,short_only,0.15,0.03,0.7608280765381896,0.7108280765381896,0.1609962559450271,-0.07613138303488126,0.46153846153846156,39,0,39,1.0
0.9,1.0,2.5,18,36,12,0.58,0.53,short_only,0.08,0.03,0.7600232977614002,0.7100232977614002,0.14367287907948123,-0.0975790042660661,0.43243243243243246,37,0,37,1.0
0.9,1.0,2.5,18,36,12,0.6,0.53,short_only,0.1,0.03,0.7600232977614002,0.7100232977614002,0.14367287907948123,-0.0975790042660661,0.43243243243243246,37,0,37,1.0
0.9,1.0,2.5,18,36,12,0.63,0.53,short_only,0.13,0.03,0.7600232977614002,0.7100232977614002,0.14367287907948123,-0.0975790042660661,0.43243243243243246,37,0,37,1.0
0.9,1.0,2.5,18,36,12,0.65,0.53,short_only,0.15,0.03,0.7600232977614002,0.7100232977614002,0.14367287907948123,-0.0975790042660661,0.43243243243243246,37,0,37,1.0
0.3,1.0,3.0,18,36,12,0.58,0.53,short_only,0.08,0.03,0.7548189086477861,0.7048189086477861,0.14582483513645217,-0.09203454548217184,0.43243243243243246,37,0,37,1.0
0.3,1.0,3.0,18,36,12,0.6,0.53,short_only,0.1,0.03,0.7548189086477861,0.7048189086477861,0.14582483513645217,-0.09203454548217184,0.43243243243243246,37,0,37,1.0
0.3,1.0,3.0,18,36,12,0.63,0.53,short_only,0.13,0.03,0.7548189086477861,0.7048189086477861,0.14582483513645217,-0.09203454548217184,0.43243243243243246,37,0,37,1.0
0.3,1.0,3.0,18,36,12,0.65,0.53,short_only,0.15,0.03,0.7548189086477861,0.7048189086477861,0.14582483513645217,-0.09203454548217184,0.43243243243243246,37,0,37,1.0
0.6,1.0,2.5,18,48,12,0.58,0.53,short_only,0.08,0.03,0.75462927373131,0.7046292737313099,0.14606775578935594,-0.09757900426606651,0.4864864864864865,37,0,37,1.0
0.6,1.0,2.5,18,48,12,0.6,0.53,short_only,0.1,0.03,0.75462927373131,0.7046292737313099,0.14606775578935594,-0.09757900426606651,0.4864864864864865,37,0,37,1.0
0.6,1.0,2.5,18,48,12,0.63,0.53,short_only,0.13,0.03,0.75462927373131,0.7046292737313099,0.14606775578935594,-0.09757900426606651,0.4864864864864865,37,0,37,1.0
0.6,1.0,2.5,18,48,12,0.65,0.53,short_only,0.15,0.03,0.75462927373131,0.7046292737313099,0.14606775578935594,-0.09757900426606651,0.4864864864864865,37,0,37,1.0
0.3,1.0,3.5,18,48,3,0.58,0.53,short_only,0.08,0.03,0.7488365921501535,0.6988365921501535,0.15819594155496763,-0.07613138303488194,0.46153846153846156,39,0,39,1.0
0.3,1.0,3.5,18,48,3,0.6,0.53,short_only,0.1,0.03,0.7488365921501535,0.6988365921501535,0.15819594155496763,-0.07613138303488194,0.46153846153846156,39,0,39,1.0
0.3,1.0,3.5,18,48,3,0.63,0.53,short_only,0.13,0.03,0.7488365921501535,0.6988365921501535,0.15819594155496763,-0.07613138303488194,0.46153846153846156,39,0,39,1.0
0.3,1.0,3.5,18,48,3,0.65,0.53,short_only,0.15,0.03,0.7488365921501535,0.6988365921501535,0.15819594155496763,-0.07613138303488194,0.46153846153846156,39,0,39,1.0
0.3,1.0,2.5,12,48,2,0.58,0.53,short_only,0.08,0.03,0.7466963344782809,0.6966963344782808,0.151728726235431,-0.08175792837764073,0.4444444444444444,45,0,45,1.0
0.3,1.0,2.5,12,48,2,0.6,0.53,short_only,0.1,0.03,0.7466963344782809,0.6966963344782808,0.151728726235431,-0.08175792837764073,0.4444444444444444,45,0,45,1.0
0.3,1.0,2.5,12,48,2,0.63,0.53,short_only,0.13,0.03,0.7466963344782809,0.6966963344782808,0.151728726235431,-0.08175792837764073,0.4444444444444444,45,0,45,1.0
0.3,1.0,2.5,12,48,2,0.65,0.53,short_only,0.15,0.03,0.7466963344782809,0.6966963344782808,0.151728726235431,-0.08175792837764073,0.4444444444444444,45,0,45,1.0
0.9,1.0,3.0,18,36,3,0.58,0.53,short_only,0.08,0.03,0.7433866250151498,0.6933866250151498,0.1501251193738633,-0.07613138303488531,0.43902439024390244,41,0,41,1.0
0.9,1.0,3.0,18,36,3,0.6,0.53,short_only,0.1,0.03,0.7433866250151498,0.6933866250151498,0.1501251193738633,-0.07613138303488531,0.43902439024390244,41,0,41,1.0
0.9,1.0,3.0,18,36,3,0.63,0.53,short_only,0.13,0.03,0.7433866250151498,0.6933866250151498,0.1501251193738633,-0.07613138303488531,0.43902439024390244,41,0,41,1.0
0.9,1.0,3.0,18,36,3,0.65,0.53,short_only,0.15,0.03,0.7433866250151498,0.6933866250151498,0.1501251193738633,-0.07613138303488531,0.43902439024390244,41,0,41,1.0
0.9,1.0,3.0,18,36,12,0.58,0.53,short_only,0.08,0.03,0.7413201670828219,0.6913201670828218,0.1419987767376989,-0.09248919510131834,0.43243243243243246,37,0,37,1.0
0.9,1.0,3.0,18,36,12,0.6,0.53,short_only,0.1,0.03,0.7413201670828219,0.6913201670828218,0.1419987767376989,-0.09248919510131834,0.43243243243243246,37,0,37,1.0
0.9,1.0,3.0,18,36,12,0.63,0.53,short_only,0.13,0.03,0.7413201670828219,0.6913201670828218,0.1419987767376989,-0.09248919510131834,0.43243243243243246,37,0,37,1.0
0.9,1.0,3.0,18,36,12,0.65,0.53,short_only,0.15,0.03,0.7413201670828219,0.6913201670828218,0.1419987767376989,-0.09248919510131834,0.43243243243243246,37,0,37,1.0
0.6,1.0,2.5,18,36,12,0.58,0.53,short_only,0.08,0.03,0.7306175119824524,0.6806175119824524,0.1373615702050559,-0.09757900426606585,0.43243243243243246,37,0,37,1.0
0.6,1.0,2.5,18,36,12,0.6,0.53,short_only,0.1,0.03,0.7306175119824524,0.6806175119824524,0.1373615702050559,-0.09757900426606585,0.43243243243243246,37,0,37,1.0
0.6,1.0,2.5,18,36,12,0.63,0.53,short_only,0.13,0.03,0.7306175119824524,0.6806175119824524,0.1373615702050559,-0.09757900426606585,0.43243243243243246,37,0,37,1.0
0.6,1.0,2.5,18,36,12,0.65,0.53,short_only,0.15,0.03,0.7306175119824524,0.6806175119824524,0.1373615702050559,-0.09757900426606585,0.43243243243243246,37,0,37,1.0
0.6,2.0,3.5,6,36,6,0.58,0.54,short_only,0.08,0.04,0.728215601912759,0.678215601912759,0.08874698908373602,-0.11274134545001764,0.5,20,0,20,1.0
0.6,2.0,3.5,6,36,6,0.6,0.54,short_only,0.1,0.04,0.728215601912759,0.678215601912759,0.08874698908373602,-0.11274134545001764,0.5,20,0,20,1.0
0.6,2.0,3.5,6,36,6,0.63,0.54,short_only,0.13,0.04,0.728215601912759,0.678215601912759,0.08874698908373602,-0.11274134545001764,0.5,20,0,20,1.0
0.6,2.0,3.5,6,36,6,0.65,0.54,short_only,0.15,0.04,0.728215601912759,0.678215601912759,0.08874698908373602,-0.11274134545001764,0.5,20,0,20,1.0
0.9,1.0,2.5,18,36,3,0.58,0.53,short_only,0.08,0.03,0.7219751725621533,0.6719751725621532,0.1429415600849957,-0.07613138303488517,0.42857142857142855,42,0,42,1.0
0.9,1.0,2.5,18,36,3,0.6,0.53,short_only,0.1,0.03,0.7219751725621533,0.6719751725621532,0.1429415600849957,-0.07613138303488517,0.42857142857142855,42,0,42,1.0
0.9,1.0,2.5,18,36,3,0.63,0.53,short_only,0.13,0.03,0.7219751725621533,0.6719751725621532,0.1429415600849957,-0.07613138303488517,0.42857142857142855,42,0,42,1.0
0.9,1.0,2.5,18,36,3,0.65,0.53,short_only,0.15,0.03,0.7219751725621533,0.6719751725621532,0.1429415600849957,-0.07613138303488517,0.42857142857142855,42,0,42,1.0
0.3,1.0,2.5,18,24,12,0.58,0.53,short_only,0.08,0.03,0.720876527747711,0.670876527747711,0.13332804727560887,-0.09711885150678451,0.39473684210526316,38,0,38,1.0
0.3,1.0,2.5,18,24,12,0.6,0.53,short_only,0.1,0.03,0.720876527747711,0.670876527747711,0.13332804727560887,-0.09711885150678451,0.39473684210526316,38,0,38,1.0
0.3,1.0,2.5,18,24,12,0.63,0.53,short_only,0.13,0.03,0.720876527747711,0.670876527747711,0.13332804727560887,-0.09711885150678451,0.39473684210526316,38,0,38,1.0
0.3,1.0,2.5,18,24,12,0.65,0.53,short_only,0.15,0.03,0.720876527747711,0.670876527747711,0.13332804727560887,-0.09711885150678451,0.39473684210526316,38,0,38,1.0
0.6,1.0,3.5,18,48,3,0.58,0.53,short_only,0.08,0.03,0.7186838998023163,0.6686838998023162,0.15012856236119032,-0.07613138303488268,0.48717948717948717,39,0,39,1.0
0.6,1.0,3.5,18,48,3,0.6,0.53,short_only,0.1,0.03,0.7186838998023163,0.6686838998023162,0.15012856236119032,-0.07613138303488268,0.48717948717948717,39,0,39,1.0
0.6,1.0,3.5,18,48,3,0.63,0.53,short_only,0.13,0.03,0.7186838998023163,0.6686838998023162,0.15012856236119032,-0.07613138303488268,0.48717948717948717,39,0,39,1.0
0.6,1.0,3.5,18,48,3,0.65,0.53,short_only,0.15,0.03,0.7186838998023163,0.6686838998023162,0.15012856236119032,-0.07613138303488268,0.48717948717948717,39,0,39,1.0
0.9,1.0,3.5,18,48,2,0.58,0.53,short_only,0.08,0.03,0.7144530654678084,0.6644530654678084,0.1487493023902322,-0.0761313830348821,0.46153846153846156,39,0,39,1.0
0.9,1.0,3.5,18,48,2,0.6,0.53,short_only,0.1,0.03,0.7144530654678084,0.6644530654678084,0.1487493023902322,-0.0761313830348821,0.46153846153846156,39,0,39,1.0
0.9,1.0,3.5,18,48,2,0.63,0.53,short_only,0.13,0.03,0.7144530654678084,0.6644530654678084,0.1487493023902322,-0.0761313830348821,0.46153846153846156,39,0,39,1.0
0.9,1.0,3.5,18,48,2,0.65,0.53,short_only,0.15,0.03,0.7144530654678084,0.6644530654678084,0.1487493023902322,-0.0761313830348821,0.46153846153846156,39,0,39,1.0
0.6,1.0,3.0,18,36,12,0.58,0.53,short_only,0.08,0.03,0.7123788174360862,0.6623788174360862,0.13569670632399022,-0.09248919510131784,0.43243243243243246,37,0,37,1.0
0.6,1.0,3.0,18,36,12,0.6,0.53,short_only,0.1,0.03,0.7123788174360862,0.6623788174360862,0.13569670632399022,-0.09248919510131784,0.43243243243243246,37,0,37,1.0
0.6,1.0,3.0,18,36,12,0.63,0.53,short_only,0.13,0.03,0.7123788174360862,0.6623788174360862,0.13569670632399022,-0.09248919510131784,0.43243243243243246,37,0,37,1.0
0.6,1.0,3.0,18,36,12,0.65,0.53,short_only,0.15,0.03,0.7123788174360862,0.6623788174360862,0.13569670632399022,-0.09248919510131784,0.43243243243243246,37,0,37,1.0
0.3,1.0,3.0,18,36,3,0.58,0.53,short_only,0.08,0.03,0.7061664591337697,0.6561664591337697,0.14276324381218397,-0.07613138303488375,0.43902439024390244,41,0,41,1.0
0.3,1.0,3.0,18,36,3,0.6,0.53,short_only,0.1,0.03,0.7061664591337697,0.6561664591337697,0.14276324381218397,-0.07613138303488375,0.43902439024390244,41,0,41,1.0
0.3,1.0,3.0,18,36,3,0.63,0.53,short_only,0.13,0.03,0.7061664591337697,0.6561664591337697,0.14276324381218397,-0.07613138303488375,0.43902439024390244,41,0,41,1.0
0.3,1.0,3.0,18,36,3,0.65,0.53,short_only,0.15,0.03,0.7061664591337697,0.6561664591337697,0.14276324381218397,-0.07613138303488375,0.43902439024390244,41,0,41,1.0
0.9,1.0,2.5,18,24,3,0.58,0.53,short_only,0.08,0.03,0.7059025202986566,0.6559025202986566,0.13592498946656284,-0.07836722072200784,0.391304347826087,46,0,46,1.0
0.9,1.0,2.5,18,24,3,0.6,0.53,short_only,0.1,0.03,0.7059025202986566,0.6559025202986566,0.13592498946656284,-0.07836722072200784,0.391304347826087,46,0,46,1.0
0.9,1.0,2.5,18,24,3,0.63,0.53,short_only,0.13,0.03,0.7059025202986566,0.6559025202986566,0.13592498946656284,-0.07836722072200784,0.391304347826087,46,0,46,1.0
0.9,1.0,2.5,18,24,3,0.65,0.53,short_only,0.15,0.03,0.7059025202986566,0.6559025202986566,0.13592498946656284,-0.07836722072200784,0.391304347826087,46,0,46,1.0
0.9,1.0,2.5,18,24,12,0.58,0.53,short_only,0.08,0.03,0.7015119639558991,0.651511963955899,0.12844219799891055,-0.09757900426606103,0.39473684210526316,38,0,38,1.0
0.9,1.0,2.5,18,24,12,0.6,0.53,short_only,0.1,0.03,0.7015119639558991,0.651511963955899,0.12844219799891055,-0.09757900426606103,0.39473684210526316,38,0,38,1.0
0.9,1.0,2.5,18,24,12,0.63,0.53,short_only,0.13,0.03,0.7015119639558991,0.651511963955899,0.12844219799891055,-0.09757900426606103,0.39473684210526316,38,0,38,1.0
0.9,1.0,2.5,18,24,12,0.65,0.53,short_only,0.15,0.03,0.7015119639558991,0.651511963955899,0.12844219799891055,-0.09757900426606103,0.39473684210526316,38,0,38,1.0
0.6,1.0,3.5,18,48,2,0.58,0.53,short_only,0.08,0.03,0.700405030783518,0.650405030783518,0.14535458446658267,-0.07613138303488186,0.46153846153846156,39,0,39,1.0
0.6,1.0,3.5,18,48,2,0.6,0.53,short_only,0.1,0.03,0.700405030783518,0.650405030783518,0.14535458446658267,-0.07613138303488186,0.46153846153846156,39,0,39,1.0
0.6,1.0,3.5,18,48,2,0.63,0.53,short_only,0.13,0.03,0.700405030783518,0.650405030783518,0.14535458446658267,-0.07613138303488186,0.46153846153846156,39,0,39,1.0
0.6,1.0,3.5,18,48,2,0.65,0.53,short_only,0.15,0.03,0.700405030783518,0.650405030783518,0.14535458446658267,-0.07613138303488186,0.46153846153846156,39,0,39,1.0
0.3,1.0,3.0,18,24,12,0.58,0.53,short_only,0.08,0.03,0.7001990728841165,0.6501990728841165,0.12936095791700453,-0.09203454548216737,0.39473684210526316,38,0,38,1.0
