trade_direction,entry_atr_mult,sl_atr_mult,tp_atr_mult,min_sl,min_hold,max_hold,cooldown,long_threshold,short_threshold,signal_quantile,score,sharpe,total_ret,maxdd,win_rate,n_trades,n_long,n_short
long_only,0.6,1.5,2.0,0.015,8,48,3,0.97,0.03,0.03,-0.30839803400462307,-0.17760418092264596,-0.027090168290758165,-0.14267771881600683,0.5,48,48,0
long_only,0.6,2.0,2.5,0.015,4,48,2,0.9,0.1,0.1,-0.3085274892210685,-0.2414102237985825,-0.05676124743541466,-0.20625670870130736,0.5052631578947369,95,95,0
both,0.3,1.5,3.0,0.015,4,48,3,0.9,0.1,0.1,-0.30860077172774514,-0.15838825473871124,-0.05325133868177989,-0.3455996265464152,0.44221105527638194,199,60,139
long_only,0.3,1.5,3.0,0.015,8,48,3,0.97,0.03,0.03,-0.30864598454015746,-0.17555684226526128,-0.028681364082283833,-0.1417781840822927,0.48936170212765956,47,47,0
both,1.0,1.5,2.0,0.015,8,48,3,0.9,0.1,0.1,-0.3090504387999009,-0.1779209126441869,-0.058444137576792565,-0.2906229886558821,0.4519230769230769,208,63,145
long_only,1.0,2.0,2.5,0.01,8,24,3,0.925,0.075,0.075,-0.3094452596611931,-0.2650616534887323,-0.0490799829499271,-0.18409245835328988,0.49523809523809526,105,105,0
short_only,0.6,2.0,2.5,0.01,8,24,3,0.925,0.075,0.075,-0.30957816220285467,-0.21201141644693539,-0.05635943261367782,-0.27365168938826073,0.4482758620689655,174,0,174
long_only,0.6,1.5,2.0,0.01,8,48,3,0.97,0.03,0.03,-0.3109143922092445,-0.1828393218306535,-0.024431826366531073,-0.12877395715273626,0.42857142857142855,49,49,0
long_only,0.6,2.0,2.0,0.015,4,48,2,0.97,0.03,0.03,-0.3118132334689812,-0.1786363761545822,-0.028903573230721902,-0.1390730299297644,0.5319148936170213,47,47,0
long_only,0.6,1.5,2.0,0.01,8,48,3,0.925,0.075,0.075,-0.31183405733616215,-0.2450320554843148,-0.04595093002375039,-0.21058504688733054,0.43617021276595747,94,94,0
long_only,1.0,2.0,3.0,0.01,4,24,3,0.925,0.075,0.075,-0.31247424470439944,-0.26673456149056296,-0.048273697512176694,-0.19044705043133361,0.49038461538461536,104,104,0
both,0.3,2.0,2.5,0.015,8,48,2,0.85,0.15,0.15,-0.31294704528408024,-0.1740208190619429,-0.06382314852359205,-0.31644642252843497,0.5404040404040404,198,79,119
both,0.3,1.5,2.0,0.015,4,48,3,0.8,0.2,0.2,-0.31402858232363806,-0.15551888902474992,-0.05360436673178337,-0.29906693004171203,0.46502057613168724,243,90,153
both,1.0,2.0,2.0,0.01,4,48,3,0.95,0.05,0.05,-0.3143797483506642,-0.22345817540133192,-0.05740482820355941,-0.24528115789366522,0.483695652173913,184,61,123
long_only,0.6,2.0,2.5,0.01,4,48,2,0.925,0.075,0.075,-0.3145789517440359,-0.2486561263728383,-0.048749010418562055,-0.19735876397105748,0.4782608695652174,92,92,0
short_only,1.0,1.5,3.0,0.015,8,48,3,0.98,0.02,0.02,-0.31490803491575214,-0.22007181435838807,-0.04593388928890774,-0.19529360395961762,0.4594594594594595,74,0,74
short_only,0.6,1.5,3.0,0.01,8,24,3,0.85,0.15,0.15,-0.31561675799911043,-0.1793133279448629,-0.05638001587571784,-0.26968082954253764,0.45454545454545453,231,0,231
short_only,1.0,2.0,2.0,0.01,8,24,3,0.85,0.15,0.15,-0.3158344146273775,-0.17141772737157757,-0.05229449174771561,-0.29188317981675016,0.49344978165938863,229,0,229
long_only,0.3,1.5,3.0,0.01,4,24,3,0.925,0.075,0.075,-0.3162422128732605,-0.2817523376558424,-0.04935608641946043,-0.1711491310757228,0.4774774774774775,111,111,0
both,1.0,1.5,2.5,0.015,8,48,2,0.9,0.1,0.1,-0.3169156421484717,-0.16153546470448182,-0.0556775775227627,-0.34408325389200656,0.44660194174757284,206,63,143
long_only,1.0,1.5,2.0,0.015,8,48,2,0.97,0.03,0.03,-0.317208839676749,-0.18885671460507708,-0.029347716899582488,-0.1514091231421487,0.52,50,50,0
long_only,0.6,1.5,2.5,0.01,4,24,2,0.925,0.075,0.075,-0.31766619660413414,-0.28659598891472376,-0.04913176775785255,-0.1520409612471076,0.45132743362831856,113,113,0
short_only,0.6,1.5,3.0,0.01,8,24,2,0.85,0.15,0.15,-0.3187234037412387,-0.17335698142546768,-0.05571757947046896,-0.2768824222285972,0.45188284518828453,239,0,239
long_only,0.3,2.0,2.5,0.015,4,24,2,0.925,0.075,0.075,-0.3200493387825833,-0.2749258654303699,-0.055362959181869065,-0.17962106744771456,0.5188679245283019,106,106,0
long_only,1.0,1.5,3.0,0.015,4,24,3,0.9,0.1,0.1,-0.32206411721556766,-0.2968818093143724,-0.059910192296929066,-0.17519816721387205,0.48739495798319327,119,119,0
both,0.6,1.5,2.0,0.01,4,48,2,0.925,0.075,0.075,-0.3245030032775976,-0.2155984677048647,-0.06094034147024174,-0.19459087696442545,0.4602510460251046,239,79,160
long_only,0.6,1.5,3.0,0.01,4,48,2,0.97,0.03,0.03,-0.32517871007451865,-0.19765471238687504,-0.027250744997624032,-0.14851016095546735,0.42,50,50,0
both,0.3,2.5,3.0,0.015,8,48,3,0.8,0.2,0.2,-0.3251868258642761,-0.1778975690750954,-0.06848954392151174,-0.3454034144128219,0.5240641711229946,187,72,115
long_only,0.6,2.0,3.0,0.01,8,48,2,0.98,0.02,0.02,-0.3257766128226056,-0.18219425105234024,-0.025712856174957444,-0.10310667616493974,0.5,40,40,0
both,0.6,2.0,2.0,0.01,4,48,3,0.95,0.05,0.05,-0.3270491855062905,-0.22932508657836562,-0.05912725801221008,-0.2575804894373124,0.483695652173913,184,61,123
both,0.6,1.5,2.5,0.015,8,48,2,0.9,0.1,0.1,-0.32817085515494765,-0.17080887961276614,-0.058790870505369575,-0.34568235163721545,0.45145631067961167,206,63,143
short_only,0.6,1.5,3.0,0.015,8,48,3,0.98,0.02,0.02,-0.32890823738341307,-0.23301625168804166,-0.04866894724114135,-0.1926037476023484,0.4594594594594595,74,0,74
short_only,1.0,1.5,3.0,0.01,4,24,3,0.85,0.15,0.15,-0.32959623325809767,-0.19250655978234169,-0.05552354469773679,-0.26190528688295084,0.4327731092436975,238,0,238
short_only,0.6,1.5,2.5,0.015,8,24,3,0.85,0.15,0.15,-0.32960708035507236,-0.17044215785210934,-0.053467898554584226,-0.3347674199362878,0.4885844748858447,219,0,219
long_only,0.6,2.5,2.5,0.01,4,24,3,0.9,0.1,0.1,-0.3297127431070114,-0.30487510687868186,-0.061520855588160894,-0.1781068660310842,0.5371900826446281,121,121,0
long_only,0.6,2.0,2.0,0.015,4,24,2,0.925,0.075,0.075,-0.33005019202441493,-0.28626763615000217,-0.05621856782628387,-0.1833286588565773,0.5327102803738317,107,107,0
short_only,0.3,1.5,3.0,0.015,8,48,3,0.98,0.02,0.02,-0.33037186482559705,-0.23432532730206737,-0.04907028017443538,-0.19075976511611212,0.4594594594594595,74,0,74
long_only,0.6,1.5,2.5,0.01,8,48,2,0.98,0.02,0.02,-0.3306460443708796,-0.1911527519046086,-0.02380491587629341,-0.0922067926622434,0.40476190476190477,42,42,0
short_only,0.3,2.0,2.5,0.01,8,24,3,0.925,0.075,0.075,-0.3308726471603064,-0.22890639420745085,-0.06092911919004773,-0.2789890425154189,0.46551724137931033,174,0,174
long_only,0.6,1.5,2.0,0.01,4,48,3,0.97,0.03,0.03,-0.3310146032913727,-0.20464854344175432,-0.02432495690613745,-0.12281466387542046,0.44,50,50,0
long_only,1.0,2.0,2.0,0.015,4,24,2,0.9,0.1,0.1,-0.3316407674968189,-0.3055145332358679,-0.06304761722262853,-0.18892172603373236,0.5163934426229508,122,122,0
short_only,0.3,1.5,2.5,0.015,8,24,3,0.85,0.15,0.15,-0.3316420626316432,-0.17049443725430222,-0.05365657793631495,-0.33858860424295123,0.4794520547945205,219,0,219
both,0.3,2.5,3.0,0.01,8,48,3,0.85,0.15,0.15,-0.3321601910697618,-0.20123708938159013,-0.07191236858340799,-0.28156649763060687,0.5024154589371981,207,76,131
long_only,0.6,2.0,2.5,0.015,8,48,2,0.9,0.1,0.1,-0.3329507992543244,-0.26384574187200044,-0.06201664593300593,-0.20625670870130736,0.49473684210526314,95,95,0
long_only,1.0,2.5,2.0,0.01,8,24,3,0.9,0.1,0.1,-0.33311680302641145,-0.3068828779252709,-0.06333441463318734,-0.15730805984528798,0.5327868852459017,122,122,0
short_only,0.6,1.5,2.5,0.01,4,24,2,0.85,0.15,0.15,-0.33398466782763686,-0.19937255521676928,-0.05840386841143519,-0.23190439391250287,0.43700787401574803,254,0,254
both,1.0,2.0,2.5,0.015,4,48,2,0.85,0.15,0.15,-0.33562636529271006,-0.20533192882643458,-0.07378157841524546,-0.28464820114783257,0.5320197044334976,203,82,121
short_only,0.6,1.5,3.0,0.015,8,48,2,0.97,0.03,0.03,-0.3366258382943656,-0.2528409069209377,-0.056775578938423776,-0.2162478134979454,0.4431818181818182,88,0,88
both,0.3,2.0,3.0,0.015,8,24,3,0.925,0.075,0.075,-0.33682270115468504,-0.2185914921084337,-0.06747745406204353,-0.23089709177121553,0.4933920704845815,227,83,144
long_only,1.0,1.5,2.0,0.015,4,48,3,0.9,0.1,0.1,-0.33697896140688166,-0.2807472873699839,-0.059161188110459895,-0.2159985312832019,0.47619047619047616,105,105,0
long_only,0.3,1.5,2.0,0.015,4,48,2,0.925,0.075,0.075,-0.33766896432659127,-0.2541768068328292,-0.05159691221979523,-0.232949719206807,0.4782608695652174,92,92,0
long_only,0.3,2.0,2.0,0.01,8,24,3,0.925,0.075,0.075,-0.33826831200175034,-0.2937041640220151,-0.05389680200068159,-0.18426926631574578,0.5471698113207547,106,106,0
long_only,0.6,2.5,2.5,0.01,8,48,2,0.98,0.02,0.02,-0.33926757129393226,-0.1946275501411298,-0.028388107052343403,-0.11825082451415336,0.525,40,40,0
both,0.3,1.5,2.5,0.01,8,48,3,0.925,0.075,0.075,-0.34185407719499494,-0.241157131237873,-0.07504089194702313,-0.21453000489346397,0.43333333333333335,210,70,140
long_only,0.6,1.5,3.0,0.01,4,24,3,0.925,0.075,0.075,-0.3418962663236993,-0.30589255748894645,-0.05330253657053308,-0.16477687446502856,0.44144144144144143,111,111,0
both,0.3,1.5,2.0,0.015,4,48,2,0.925,0.075,0.075,-0.3441092825143032,-0.25687315902179664,-0.0796044315065022,-0.19146553917569098,0.49246231155778897,199,67,132
long_only,1.0,2.5,3.0,0.015,8,48,2,0.925,0.075,0.075,-0.34412945931731986,-0.2261140920752986,-0.05037888680007907,-0.2495977899061867,0.5,76,76,0
long_only,1.0,2.5,3.0,0.015,4,48,2,0.925,0.075,0.075,-0.34427586673536287,-0.2262604994933416,-0.05037888680007907,-0.2495977899061867,0.5,76,76,0
long_only,0.3,1.5,2.5,0.01,4,24,2,0.925,0.075,0.075,-0.34521013608986895,-0.31240788322961827,-0.05364754603359856,-0.15088463330658017,0.48672566371681414,113,113,0
both,1.0,2.0,2.0,0.015,4,48,2,0.85,0.15,0.15,-0.3455624470631794,-0.20460603774026512,-0.0723160196782705,-0.28562135260320975,0.5458715596330275,218,81,137
long_only,1.0,1.5,3.0,0.01,8,48,2,0.97,0.03,0.03,-0.3464671331208732,-0.2156921913415551,-0.031266018502564275,-0.1561174016592947,0.42857142857142855,49,49,0
long_only,1.0,2.5,2.5,0.01,4,24,3,0.9,0.1,0.1,-0.3471958389242957,-0.3211164036511164,-0.0648278891447085,-0.1738045200120787,0.5371900826446281,121,121,0
long_only,1.0,1.5,3.0,0.01,8,48,3,0.97,0.03,0.03,-0.34753794741499433,-0.21519493559691985,-0.031015682517786858,-0.1431120890821022,0.4166666666666667,48,48,0
both,0.3,1.5,2.0,0.015,8,48,3,0.925,0.075,0.075,-0.3477262645693898,-0.23245252405219632,-0.07460640344967251,-0.2711446748981997,0.4816753926701571,191,63,128
long_only,0.6,1.5,3.0,0.01,8,24,3,0.97,0.03,0.03,-0.34789991744587667,-0.22726382388802113,-0.030913501883544026,-0.09045637169351614,0.4,55,55,0
both,1.0,2.0,3.0,0.01,4,48,3,0.925,0.075,0.075,-0.3484135388627284,-0.2506152796326049,-0.07783182178022707,-0.2238391274192786,0.4595959595959596,198,64,134
long_only,1.0,2.0,2.5,0.01,4,24,2,0.9,0.1,0.1,-0.34899153533366545,-0.3194634630792538,-0.06259630015859619,-0.17863641048456486,0.5118110236220472,127,127,0
long_only,0.6,2.5,2.0,0.015,8,24,2,0.925,0.075,0.075,-0.3491220079098537,-0.30079530989035236,-0.059410418949904176,-0.1908941257738846,0.5238095238095238,105,105,0
long_only,0.6,2.0,3.0,0.015,8,24,3,0.925,0.075,0.075,-0.3513583792017064,-0.2970319026339306,-0.05765012578170481,-0.1839447836047465,0.5148514851485149,101,101,0
both,0.6,1.5,2.0,0.01,4,48,2,0.95,0.05,0.05,-0.3531617162283379,-0.2712128735009024,-0.06907802648356798,-0.19912866866556211,0.4416243654822335,197,65,132
long_only,0.3,1.5,3.0,0.015,4,48,2,0.97,0.03,0.03,-0.3531657781954896,-0.22243608927583366,-0.03539211396324271,-0.15385052479316857,0.48,50,50,0
both,1.0,2.0,2.0,0.015,8,48,3,0.925,0.075,0.075,-0.3532888097213538,-0.24567535596465154,-0.07918422990312513,-0.26963050248146203,0.5027932960893855,179,64,115
short_only,1.0,1.5,2.5,0.01,4,24,2,0.85,0.15,0.15,-0.35342710282420964,-0.21305494225804428,-0.06234999607923997,-0.24044483851945106,0.42913385826771655,254,0,254
long_only,0.6,2.0,2.5,0.01,8,48,3,0.98,0.02,0.02,-0.3535835792181084,-0.21169602295362883,-0.029860079564553943,-0.1107969907278726,0.47619047619047616,42,42,0
long_only,1.0,2.5,2.5,0.015,8,24,2,0.925,0.075,0.075,-0.3541817843645744,-0.30368945611524306,-0.06073124769337801,-0.18550349310057698,0.5096153846153846,104,104,0
both,1.0,1.5,3.0,0.015,4,48,3,0.9,0.1,0.1,-0.35423989752212737,-0.2036792734065169,-0.06790700218567902,-0.3352362954616616,0.4321608040201005,199,60,139
long_only,0.6,2.0,2.5,0.01,8,48,3,0.925,0.075,0.075,-0.354838226704136,-0.26599034821208084,-0.05317507410373579,-0.23245248792098216,0.47191011235955055,89,89,0
short_only,0.3,2.0,2.0,0.01,8,24,3,0.85,0.15,0.15,-0.3563495035152837,-0.20432189211211382,-0.06243499770030636,-0.29940609022483533,0.5021834061135371,229,0,229
long_only,0.3,2.0,3.0,0.015,8,24,3,0.925,0.075,0.075,-0.3579385879281728,-0.303114735149845,-0.058962439755822604,-0.18385148254923955,0.504950495049505,101,101,0
long_only,1.0,1.5,2.0,0.01,4,24,2,0.8,0.2,0.2,-0.3598234703724812,-0.27294755532505954,-0.06314186182691894,-0.17045542861128077,0.45893719806763283,207,207,0
both,0.6,1.5,2.5,0.01,4,48,2,0.9,0.1,0.1,-0.35992568529577085,-0.2191151333267427,-0.06822969674270785,-0.24406765434889977,0.42971887550200805,249,82,167
both,0.3,2.0,2.5,0.015,4,48,2,0.85,0.15,0.15,-0.3605886146789714,-0.22242783492052898,-0.07993935635908256,-0.29589261744508094,0.5467980295566502,203,82,121
long_only,0.6,2.0,2.0,0.015,4,48,3,0.925,0.075,0.075,-0.36164399589824947,-0.26344776576236245,-0.05603087521079986,-0.23230351541267016,0.5,84,84,0
both,1.0,1.5,2.5,0.01,8,48,3,0.925,0.075,0.075,-0.3621580191838294,-0.2599971088850623,-0.08037446105817314,-0.21357826171367947,0.41904761904761906,210,70,140
long_only,1.0,1.5,2.0,0.015,4,48,2,0.85,0.15,0.15,-0.362324881371571,-0.313332486927845,-0.07510576344834285,-0.2225019883676846,0.48484848484848486,132,132,0
long_only,0.3,1.5,2.5,0.015,8,48,3,0.9,0.1,0.1,-0.3624190956519052,-0.2797449412965815,-0.06353382188265178,-0.24892125425730854,0.45,100,100,0
long_only,1.0,1.5,2.0,0.01,8,48,3,0.925,0.075,0.075,-0.3628632494821529,-0.29245712728607703,-0.05472099223467053,-0.2110547590473664,0.43617021276595747,94,94,0
long_only,1.0,1.5,2.5,0.015,8,48,2,0.9,0.1,0.1,-0.36300556852573723,-0.29316035432554904,-0.06721936020865638,-0.22384109842398967,0.45544554455445546,101,101,0
long_only,1.0,2.0,3.0,0.015,4,48,3,0.97,0.03,0.03,-0.36379205462694786,-0.22543865593959833,-0.03783642860597303,-0.1597005332492541,0.5,46,46,0
short_only,1.0,2.0,2.5,0.01,8,24,3,0.925,0.075,0.075,-0.3647415583222497,-0.2549058026936829,-0.06695335698037608,-0.29021084298465544,0.4367816091954023,174,0,174
both,1.0,1.5,2.5,0.015,8,24,3,0.925,0.075,0.075,-0.36541440443689077,-0.23761140685837318,-0.07236071913645825,-0.22785303258608933,0.4625,240,89,151
both,0.6,2.0,2.5,0.015,4,48,2,0.85,0.15,0.15,-0.36566483669161054,-0.22944021815440907,-0.0820118526644763,-0.2905247687376936,0.5369458128078818,203,82,121
both,0.6,2.5,2.5,0.01,8,48,3,0.925,0.075,0.075,-0.36570658610305684,-0.2557829912531868,-0.08141781864736264,-0.2612077282826726,0.5080213903743316,187,64,123
short_only,1.0,1.5,2.5,0.015,8,24,2,0.85,0.15,0.15,-0.3659300892936434,-0.18432512477291366,-0.05865450903776992,-0.3685573288619856,0.46875,224,0,224
long_only,1.0,2.0,2.5,0.01,8,48,2,0.98,0.02,0.02,-0.36724596819359867,-0.2246395940447811,-0.03168449670595608,-0.1160317363935938,0.5,42,42,0
both,0.3,2.0,2.5,0.01,8,48,3,0.925,0.075,0.075,-0.3681054249091706,-0.25822738582145316,-0.08158806783794559,-0.24956535458201415,0.4717948717948718,195,66,129
both,0.3,2.0,2.5,0.015,8,48,3,0.8,0.2,0.2,-0.36890869408678845,-0.1984227411543456,-0.07393377820077451,-0.36206236940878384,0.5121951219512195,205,80,125
long_only,0.6,1.5,2.0,0.01,4,48,2,0.9,0.1,0.1,-0.3696133273393566,-0.3420990451706275,-0.06484465690112584,-0.1930346357863571,0.45528455284552843,123,123,0
long_only,0.3,2.5,2.0,0.015,8,24,2,0.925,0.075,0.075,-0.37039954655238305,-0.3205440751075277,-0.06346794166862857,-0.19446091895713372,0.5142857142857142,105,105,0
both,0.3,1.5,3.0,0.015,4,48,3,0.925,0.075,0.075,-0.37120086920969053,-0.2584970449417956,-0.08259694314150035,-0.26877667272528954,0.44324324324324327,185,62,123
long_only,1.0,2.0,2.5,0.01,8,48,3,0.925,0.075,0.075,-0.37135454063941725,-0.2807842129664261,-0.0562521839563922,-0.2335499668195313,0.47191011235955055,89,89,0
both,0.6,1.5,3.0,0.015,4,24,2,0.925,0.075,0.075,-0.3726458862431082,-0.23129103093038728,-0.07131387942737266,-0.24715727640909851,0.44715447154471544,246,86,160
long_only,1.0,2.0,2.5,0.015,4,48,2,0.97,0.03,0.03,-0.37334353776139195,-0.23475648779581568,-0.03843425482019458,-0.17137458470776495,0.5217391304347826,46,46,0
both,1.0,1.5,2.5,0.015,4,24,3,0.925,0.075,0.075,-0.37372778237720444,-0.2450910560456646,-0.07380712138156276,-0.21988545698196618,0.45528455284552843,246,87,159
long_only,0.3,2.0,3.0,0.015,4,48,3,0.97,0.03,0.03,-0.37376512207254287,-0.2347828994486153,-0.03944635097528526,-0.15680263647510523,0.5,46,46,0
long_only,0.3,2.0,2.0,0.015,4,24,2,0.925,0.075,0.075,-0.3748642558571887,-0.3279845828039122,-0.06442154380752108,-0.19693642591673535,0.5233644859813084,107,107,0
long_only,1.0,2.0,2.5,0.015,4,24,2,0.925,0.075,0.075,-0.3749702335315019,-0.3262332615679812,-0.06493073914387104,-0.16804512860829837,0.5188679245283019,106,106,0
long_only,1.0,1.5,2.5,0.015,4,48,3,0.925,0.075,0.075,-0.3750854846483667,-0.2647032649793239,-0.05629522553791866,-0.27647433825015394,0.4666666666666667,90,90,0
long_only,0.6,1.5,2.5,0.015,4,48,2,0.97,0.03,0.03,-0.3754300286772044,-0.2438052565300498,-0.03767796875668972,-0.1735049767602942,0.48,50,50,0
long_only,0.3,2.0,2.5,0.015,8,48,3,0.9,0.1,0.1,-0.37641116163407984,-0.2864478087627656,-0.06654054438663537,-0.24125001206107277,0.48936170212765956,94,94,0
long_only,1.0,2.0,2.0,0.01,8,24,3,0.925,0.075,0.075,-0.37701181548337964,-0.32997980593315307,-0.06039478624089001,-0.17377192573793263,0.5,106,106,0
both,1.0,1.5,2.0,0.01,4,48,2,0.925,0.075,0.075,-0.3770491519488625,-0.263338441950864,-0.07385265276506103,-0.19859955136757046,0.45188284518828453,239,79,160
short_only,1.0,1.5,3.0,0.01,8,24,2,0.85,0.15,0.15,-0.377256108815526,-0.22137109903856328,-0.07069560925447049,-0.2866743537747399,0.4393305439330544,239,0,239
long_only,0.3,2.5,2.0,0.01,8,48,2,0.925,0.075,0.075,-0.377546111622576,-0.3017716130378262,-0.06170850449778409,-0.21316093860877183,0.5268817204301075,93,93,0
short_only,1.0,1.5,2.0,0.015,4,24,3,0.85,0.15,0.15,-0.3783127828873067,-0.2102366424108072,-0.06191778176810492,-0.3333209182974814,0.4692982456140351,228,0,228
long_only,0.3,1.5,2.0,0.015,8,24,3,0.925,0.075,0.075,-0.37905381860501597,-0.3328798615578537,-0.06254102265023032,-0.18281478773950302,0.4953271028037383,107,107,0
long_only,1.0,1.5,2.5,0.015,8,24,3,0.925,0.075,0.075,-0.3796110937737508,-0.33142089511101114,-0.06347165585313597,-0.17992159990998635,0.49056603773584906,106,106,0
long_only,0.3,1.5,3.0,0.015,4,48,3,0.98,0.02,0.02,-0.38162161260039623,-0.23529561536039537,-0.03266630717668273,-0.10120555256623415,0.425,40,40,0
long_only,0.3,1.5,2.5,0.01,8,48,3,0.97,0.03,0.03,-0.3817720163159473,-0.24952552727092317,-0.03500997025548602,-0.12478611158777912,0.42857142857142855,49,49,0
long_only,0.3,2.0,2.5,0.01,8,48,2,0.98,0.02,0.02,-0.3826753143719733,-0.2392075275530919,-0.03387527859179773,-0.11804488033407867,0.5,42,42,0
both,0.3,1.5,2.0,0.01,4,48,2,0.95,0.05,0.05,-0.3830754335381788,-0.28973666029219536,-0.07426734913583088,-0.21895186148335086,0.4416243654822335,197,65,132
long_only,0.6,1.5,2.5,0.015,8,48,3,0.9,0.1,0.1,-0.3836259498846385,-0.30241724650756346,-0.06878911982504865,-0.2420674613876422,0.45,100,100,0
long_only,0.6,2.5,2.5,0.015,4,24,2,0.925,0.075,0.075,-0.38363295596113267,-0.3310682379750301,-0.06625382912350597,-0.1908941257738846,0.5192307692307693,104,104,0
both,0.3,2.0,3.0,0.01,4,24,3,0.925,0.075,0.075,-0.3840664582373078,-0.22840854893162577,-0.0681839711123502,-0.27379635629648863,0.4899598393574297,249,89,160
both,0.6,2.0,2.0,0.015,4,48,2,0.85,0.15,0.15,-0.38445090140162813,-0.23876834628184496,-0.08376371146580108,-0.2867540220073875,0.5504587155963303,218,81,137
long_only,1.0,2.0,3.0,0.01,8,48,2,0.98,0.02,0.02,-0.38456993010649565,-0.23794540656375263,-0.03342573971529572,-0.11443845853634003,0.5,40,40,0
long_only,0.6,2.0,3.0,0.01,8,48,3,0.97,0.03,0.03,-0.384578796368165,-0.24940485816360541,-0.03823008296627861,-0.15387314687610518,0.4791666666666667,48,48,0
both,0.3,1.5,2.0,0.01,8,48,2,0.925,0.075,0.075,-0.3846998410826298,-0.2737649164653337,-0.08392550740517835,-0.17608707002509189,0.4608695652173913,230,78,152
both,0.6,1.5,3.0,0.015,4,48,3,0.9,0.1,0.1,-0.38491588141017385,-0.22777808113783232,-0.07567276019296354,-0.3426637880209566,0.4371859296482412,199,60,139
long_only,0.6,1.5,3.0,0.01,8,48,2,0.98,0.02,0.02,-0.38543715140358636,-0.24131934563550056,-0.03129022005275672,-0.08332429962919448,0.3902439024390244,41,41,0
long_only,1.0,1.5,2.5,0.01,8,48,2,0.97,0.03,0.03,-0.38604949868648436,-0.25513847789520294,-0.03585471083873626,-0.14229106723430276,0.44,50,50,0
long_only,0.3,2.0,2.5,0.01,4,48,2,0.925,0.075,0.075,-0.38608354021521135,-0.3152955059199533,-0.06151559209825941,-0.1964732568588715,0.4891304347826087,92,92,0
long_only,0.6,1.5,2.0,0.015,8,24,3,0.925,0.075,0.075,-0.3869811805174693,-0.3403508808378819,-0.06375623373761763,-0.1803827993217499,0.48598130841121495,107,107,0
long_only,1.0,1.5,2.5,0.01,8,48,3,0.97,0.03,0.03,-0.3873903881372491,-0.2549103524683985,-0.03560556064369835,-0.12907267312023943,0.42857142857142855,49,49,0
long_only,0.6,1.5,2.5,0.01,4,48,3,0.97,0.03,0.03,-0.38767973814369816,-0.2576025248407418,-0.03372954603786815,-0.12386833192391374,0.42,50,50,0
long_only,0.3,2.5,2.5,0.01,8,24,2,0.925,0.075,0.075,-0.3890446939732314,-0.3415768226842285,-0.06599437558444576,-0.19281418416574495,0.5420560747663551,107,107,0
long_only,0.3,2.5,2.0,0.01,8,24,2,0.925,0.075,0.075,-0.38943800014026125,-0.34360682341475907,-0.06607465636187393,-0.1751512099293281,0.5462962962962963,108,108,0
long_only,0.6,1.5,2.5,0.01,4,48,2,0.9,0.1,0.1,-0.3894663799328294,-0.3591416118107347,-0.06919285945621056,-0.1850999226047985,0.4322033898305085,118,118,0
both,0.3,2.0,3.0,0.01,4,48,3,0.925,0.075,0.075,-0.3900066188437557,-0.28106991844609247,-0.08701394646596705,-0.23951479157832295,0.4595959595959596,198,64,134
long_only,0.3,1.5,2.5,0.01,8,48,2,0.97,0.03,0.03,-0.39062516678891546,-0.2594418595402743,-0.03654980183968448,-0.1368221655205867,0.44,50,50,0
both,0.3,2.0,3.0,0.015,8,24,2,0.925,0.075,0.075,-0.3909278493017967,-0.2493890961536182,-0.07869782145952198,-0.26069101264225775,0.47639484978540775,233,86,147
short_only,1.0,1.5,2.5,0.01,8,24,3,0.925,0.075,0.075,-0.3916179601408481,-0.3052433492458456,-0.08051105116879242,-0.22619268131255618,0.4245810055865922,179,0,179
long_only,0.6,2.5,3.0,0.01,4,24,2,0.9,0.1,0.1,-0.39163376386313997,-0.35391924707887507,-0.07327509231228713,-0.21271756998847519,0.5161290322580645,124,124,0
both,0.6,2.0,2.0,0.015,8,48,3,0.925,0.075,0.075,-0.39211078059597176,-0.2758612202934601,-0.08839985742808565,-0.28030064033267016,0.5083798882681564,179,64,115
long_only,0.3,1.5,3.0,0.01,8,48,3,0.97,0.03,0.03,-0.39225549858760295,-0.2575084897351383,-0.03713832245412718,-0.14486172160498348,0.4166666666666667,48,48,0
long_only,1.0,1.5,3.0,0.015,4,48,2,0.97,0.03,0.03,-0.39284960279149256,-0.25985629677533806,-0.04118517942900801,-0.16592355341705897,0.48,50,50,0
long_only,0.3,1.5,2.5,0.015,4,48,3,0.925,0.075,0.075,-0.3930261709143311,-0.28018732472265934,-0.05948221569638168,-0.2789699879557337,0.4666666666666667,90,90,0
long_only,1.0,2.5,2.5,0.01,8,24,2,0.925,0.075,0.075,-0.3936396819622603,-0.3459470962723601,-0.06659660219390973,-0.1773067564602902,0.514018691588785,107,107,0
short_only,0.6,1.5,2.5,0.015,8,24,2,0.85,0.15,0.15,-0.39435776468268713,-0.20970689526550212,-0.06637434975428846,-0.36884426909757345,0.4732142857142857,224,0,224
short_only,0.3,1.5,3.0,0.01,8,24,3,0.925,0.075,0.075,-0.3945344275014042,-0.31313762094216174,-0.08411482278868387,-0.21507392216244015,0.4438202247191011,178,0,178
long_only,0.6,2.0,3.0,0.01,8,48,2,0.97,0.03,0.03,-0.39521508592735305,-0.2609103461519858,-0.04027331551395985,-0.1672402629507902,0.4897959183673469,49,49,0
