entry_atr_mult,sl_atr_mult,tp_atr_mult,min_hold,max_hold,cooldown,min_sl,long_threshold,short_threshold,signal_threshold,ret,sharpe,maxdd,active_bars
0.0,1.5,3.0,12,24,3,0.01,0.6,0.4,0.1,0.03820119528070043,0.03813035734078217,-0.3291018807550685,9898
0.0,1.5,3.0,12,24,3,0.01,0.55,0.45,0.05,0.03820119528070043,0.03813035734078217,-0.3291018807550685,9898
0.0,1.5,3.0,12,24,3,0.01,0.65,0.35,0.15,0.03820119528070043,0.03813035734078217,-0.3291018807550685,9898
0.0,1.5,3.0,12,24,3,0.01,0.7,0.3,0.2,0.03820119528070043,0.03813035734078217,-0.3291018807550685,9898
0.0,1.5,2.0,4,48,3,0.01,0.6,0.4,0.1,0.01283698900744712,0.015424079554011835,-0.41711080533603806,8618
0.0,1.5,2.0,4,48,3,0.01,0.7,0.3,0.2,0.01283698900744712,0.015424079554011835,-0.41711080533603806,8618
0.0,1.5,2.0,4,48,3,0.01,0.55,0.45,0.05,0.01283698900744712,0.015424079554011835,-0.41711080533603806,8618
0.0,1.5,2.0,4,48,3,0.01,0.65,0.35,0.15,0.01283698900744712,0.015424079554011835,-0.41711080533603806,8618
0.6,1.5,2.0,4,48,3,0.01,0.55,0.45,0.05,0.0027173088068899176,0.003505311795096032,-0.41487124765874756,8618
0.6,1.5,2.0,4,48,3,0.01,0.7,0.3,0.2,0.0027173088068899176,0.003505311795096032,-0.41487124765874756,8618
0.6,1.5,2.0,4,48,3,0.01,0.6,0.4,0.1,0.0027173088068899176,0.003505311795096032,-0.41487124765874756,8618
0.6,1.5,2.0,4,48,3,0.01,0.65,0.35,0.15,0.0027173088068899176,0.003505311795096032,-0.41487124765874756,8618
0.3,1.5,3.0,12,24,3,0.01,0.6,0.4,0.1,-0.05680355527286829,-0.061589641298765235,-0.3929942084148889,9898
0.3,1.5,3.0,12,24,3,0.01,0.55,0.45,0.05,-0.05680355527286829,-0.061589641298765235,-0.3929942084148889,9898
0.3,1.5,3.0,12,24,3,0.01,0.65,0.35,0.15,-0.05680355527286829,-0.061589641298765235,-0.3929942084148889,9898
0.3,1.5,3.0,12,24,3,0.01,0.7,0.3,0.2,-0.05680355527286829,-0.061589641298765235,-0.3929942084148889,9898
0.0,1.5,3.0,12,48,3,0.01,0.6,0.4,0.1,-0.05976414412714093,-0.06201143051296612,-0.31305485805985517,10846
0.0,1.5,3.0,12,48,3,0.01,0.7,0.3,0.2,-0.05976414412714093,-0.06201143051296612,-0.31305485805985517,10846
0.0,1.5,3.0,12,48,3,0.01,0.65,0.35,0.15,-0.05976414412714093,-0.06201143051296612,-0.31305485805985517,10846
0.0,1.5,3.0,12,48,3,0.01,0.55,0.45,0.05,-0.05976414412714093,-0.06201143051296612,-0.31305485805985517,10846
0.6,1.5,3.0,12,24,3,0.01,0.7,0.3,0.2,-0.059636501436017175,-0.06550967574646331,-0.387411852852515,9898
0.6,1.5,3.0,12,24,3,0.01,0.6,0.4,0.1,-0.059636501436017175,-0.06550967574646331,-0.387411852852515,9898
0.6,1.5,3.0,12,24,3,0.01,0.55,0.45,0.05,-0.059636501436017175,-0.06550967574646331,-0.387411852852515,9898
0.6,1.5,3.0,12,24,3,0.01,0.65,0.35,0.15,-0.059636501436017175,-0.06550967574646331,-0.387411852852515,9898
0.3,1.5,2.0,4,48,3,0.01,0.65,0.35,0.15,-0.05856161130856807,-0.07654049017386357,-0.42336747886917653,8618
0.3,1.5,2.0,4,48,3,0.01,0.7,0.3,0.2,-0.05856161130856807,-0.07654049017386357,-0.42336747886917653,8618
0.3,1.5,2.0,4,48,3,0.01,0.6,0.4,0.1,-0.05856161130856807,-0.07654049017386357,-0.42336747886917653,8618
0.3,1.5,2.0,4,48,3,0.01,0.55,0.45,0.05,-0.05856161130856807,-0.07654049017386357,-0.42336747886917653,8618
0.0,1.5,2.0,12,48,3,0.01,0.6,0.4,0.1,-0.11592949785750872,-0.12402167287791836,-0.40775549890707946,10061
0.0,1.5,2.0,12,48,3,0.01,0.7,0.3,0.2,-0.11592949785750872,-0.12402167287791836,-0.40775549890707946,10061
0.0,1.5,2.0,12,48,3,0.01,0.55,0.45,0.05,-0.11592949785750872,-0.12402167287791836,-0.40775549890707946,10061
0.0,1.5,2.0,12,48,3,0.01,0.65,0.35,0.15,-0.11592949785750872,-0.12402167287791836,-0.40775549890707946,10061
0.6,1.5,3.0,12,48,3,0.01,0.55,0.45,0.05,-0.1375632022754283,-0.15486926736296822,-0.3615661015513511,10846
0.6,1.5,3.0,12,48,3,0.01,0.6,0.4,0.1,-0.1375632022754283,-0.15486926736296822,-0.3615661015513511,10846
0.6,1.5,3.0,12,48,3,0.01,0.65,0.35,0.15,-0.1375632022754283,-0.15486926736296822,-0.3615661015513511,10846
0.6,1.5,3.0,12,48,3,0.01,0.7,0.3,0.2,-0.1375632022754283,-0.15486926736296822,-0.3615661015513511,10846
0.3,1.5,3.0,12,48,3,0.01,0.6,0.4,0.1,-0.1636935242739065,-0.18543430250987494,-0.371181867194296,10846
0.3,1.5,3.0,12,48,3,0.01,0.55,0.45,0.05,-0.1636935242739065,-0.18543430250987494,-0.371181867194296,10846
0.3,1.5,3.0,12,48,3,0.01,0.65,0.35,0.15,-0.1636935242739065,-0.18543430250987494,-0.371181867194296,10846
0.3,1.5,3.0,12,48,3,0.01,0.7,0.3,0.2,-0.1636935242739065,-0.18543430250987494,-0.371181867194296,10846
0.0,1.5,2.0,4,24,3,0.01,0.7,0.3,0.2,-0.14414417176161742,-0.18995846563845276,-0.5016786138100956,8054
0.0,1.5,2.0,4,24,3,0.01,0.6,0.4,0.1,-0.14414417176161742,-0.18995846563845276,-0.5016786138100956,8054
0.0,1.5,2.0,4,24,3,0.01,0.55,0.45,0.05,-0.14414417176161742,-0.18995846563845276,-0.5016786138100956,8054
0.0,1.5,2.0,4,24,3,0.01,0.65,0.35,0.15,-0.14414417176161742,-0.18995846563845276,-0.5016786138100956,8054
0.0,1.5,3.0,4,24,3,0.01,0.7,0.3,0.2,-0.2068258123565455,-0.27380504120075894,-0.39740044394141394,8718
0.0,1.5,3.0,4,24,3,0.01,0.6,0.4,0.1,-0.2068258123565455,-0.27380504120075894,-0.39740044394141394,8718
0.0,1.5,3.0,4,24,3,0.01,0.55,0.45,0.05,-0.2068258123565455,-0.27380504120075894,-0.39740044394141394,8718
0.0,1.5,3.0,4,24,3,0.01,0.65,0.35,0.15,-0.2068258123565455,-0.27380504120075894,-0.39740044394141394,8718
0.6,1.5,2.0,12,48,3,0.01,0.65,0.35,0.15,-0.23251980143934659,-0.27754525227921517,-0.40817225974764454,10061
0.6,1.5,2.0,12,48,3,0.01,0.55,0.45,0.05,-0.23251980143934659,-0.27754525227921517,-0.40817225974764454,10061
