open_time,lgbm,mamba,tcn,patch,trend,meanrev,volbreak,crossasset
2024-06-01 16:00:00,0.033331175825148954,0.0007227500996806473,0.2737049992948391,0.00034398683217927965,0.0012180007421850013,0.023071758548288038,0.0006261122768652859,0.6669812163808138
2024-06-01 17:00:00,0.03245095338401567,0.0006631244271863617,0.27810612384335676,0.00033490269633219995,0.0012118346539737035,0.021983069989616636,0.000637307112011436,0.6646126838935071
2024-06-01 18:00:00,0.03206646271735344,0.000505333419077097,0.2801624811064878,0.0003309346477064492,0.0009947846292503101,0.021511294201154097,0.000765749772843395,0.6636629595061274
2024-06-01 19:00:00,0.026705127949321828,0.00041310688063989374,0.3110750426128471,0.0002756042095370186,0.000917048354630348,0.015477443151124698,0.0006464535381863989,0.6444901733037127
2024-06-01 20:00:00,0.026627538983644422,0.0005522343784550369,0.31017124650109706,0.00027480347023350736,0.0010927131110941546,0.01814262047018703,0.0005211688023925741,0.6426176742828962
2024-06-01 21:00:00,0.02660434538266029,0.000592990575236439,0.3099010755276354,0.00027456410594071387,0.001140987582468629,0.01893224702025156,0.0004958600014309954,0.642057929804376
2024-06-01 22:00:00,0.026596421683438797,0.0006072334423499382,0.30980877621052844,0.00027448233120199356,0.0011575617757318389,0.019204273369920543,0.0004845485615228675,0.6418667026253057
2024-06-01 23:00:00,0.02658284735879969,0.0006325034176432617,0.3096506555071353,0.0002743422404666389,0.0011865911279260867,0.019679992861324946,0.00045396182538771956,0.6415391056613164
2024-06-02 00:00:00,0.02658909135603754,0.0006231919656495438,0.3097233887930616,0.00027440668022241744,0.0011759605984251042,0.019505044004969944,0.0004191209728487759,0.641689795628785
2024-06-02 01:00:00,0.025774558387464515,0.0005783133201786314,0.3002352905375782,0.00026600047766194213,0.0010621693653218539,0.0192544713846823,0.000435838690254402,0.6523933578368583
2024-06-02 02:00:00,0.028961257827084627,0.0006551054392759351,0.2741413429233709,0.0002988880856807183,0.0012993007400051795,0.0200583580524678,0.0005367307946706223,0.6740490161374443
2024-06-02 03:00:00,0.028148442178792272,0.0006122406283271254,0.2725127326021693,0.000290499606334278,0.001217769063258614,0.019241921570355296,0.00053032939912882,0.6774460649516343
2024-06-02 04:00:00,0.03061073029682941,0.0005962340591216752,0.26085714483847294,0.00031591109178800156,0.001417763503375298,0.019583900656574983,0.0006253107036367083,0.6859930048502011
2024-06-02 05:00:00,0.03219415738585898,0.0005892318758784557,0.2550621838366734,0.0003322524915393769,0.0015565779878209149,0.019920954353434214,0.0006851191696484005,0.6896595228991462
2024-06-02 06:00:00,0.045686902359590435,0.0005036813393539263,0.21313365806001358,0.0004715013024803585,0.0030622473806535175,0.02143451270424247,0.0013830029171670627,0.7143244939364986
2024-06-02 07:00:00,0.04005086280972172,0.0005251512412772382,0.2621201917889185,0.0004133358359823637,0.0025081128103049332,0.02183450971101545,0.0010037912569452242,0.6715440445458345
2024-06-02 08:00:00,0.04088040944613795,0.0005318241529347068,0.26754931136789784,0.0004218969836929253,0.0026356100321569577,0.022715979629884368,0.0009521436417169202,0.6643128247455784
2024-06-02 09:00:00,0.042618503747273384,0.000511113470510168,0.27892458719467117,0.0004398345912892742,0.0029192341378654215,0.022761323833672683,0.0009807390669236784,0.6508446639577942
2024-06-02 10:00:00,0.04393032784905557,0.000528160798071905,0.2875100597920057,0.0004533729740788788,0.0031463868194421788,0.024769206654675767,0.0009544771266597376,0.6387080079860101
2024-06-02 11:00:00,0.04002202185353177,0.0005120441513911379,0.26193143687984694,0.00041303818944241435,0.002505727670293129,0.023445487506359428,0.0009793988745265853,0.6701908448746086
2024-06-02 12:00:00,0.041743497616206944,0.0004993530307060753,0.2650669875540764,0.0004179826214236079,0.002336580403975115,0.023669490309183017,0.0009961425154178282,0.6652699659490109
2024-06-02 13:00:00,0.03293729414068329,0.0005158049602360123,0.2359417855051666,0.0003720552563668333,0.0019326897891044042,0.021068718730606,0.0009707122140999639,0.706260939403737
2024-06-02 14:00:00,0.03602711508911847,0.0005800573529438187,0.2612922293430274,0.00041203022672197537,0.0024646495184856856,0.0233324185232153,0.0009043382495801317,0.6749871616969072
2024-06-02 15:00:00,0.06435115178797933,0.0005366127087149736,0.33780250509868986,0.0005326788443461173,0.003674193120196767,0.030164499904840082,0.0009969033073427803,0.56194145522789
2024-06-02 16:00:00,0.07968725303168436,0.0005311239278653654,0.3343472684059633,0.0005272303013050104,0.0039010410784620884,0.023825779330674767,0.000986706411716962,0.5561935975123282
2024-06-02 17:00:00,0.07221231856693937,0.0005354847098692642,0.3370924197249358,0.0005315591147687184,0.0039480869554460556,0.023925109664401787,0.0009948077442640387,0.5607602135193749
2024-06-02 18:00:00,0.06840650974603041,0.0006765808316212704,0.338987218120389,0.0005345470115555229,0.00436216875595056,0.02194977382686958,0.0011709518603745706,0.5639122498472091
2024-06-02 19:00:00,0.064859095148979,0.0007004447607997348,0.3404077375740193,0.0005367870205830164,0.004500817911499418,0.02147757079865748,0.0012422334413750658,0.5662753133440869
2024-06-02 20:00:00,0.05236955346725644,0.0007955156322918065,0.34542596387928504,0.0005447002330329219,0.005141898071002649,0.019521660070413088,0.0015774720336194008,0.5746232366130987
2024-06-02 21:00:00,0.048787876877740666,0.0007699867740844059,0.33042658629097116,0.0005210478000312193,0.004988622444881279,0.018428570726558235,0.0015485109176068526,0.5945287981681261
2024-06-02 22:00:00,0.052212329695057534,0.0006980121497292461,0.3374566403320121,0.0005321334521674532,0.005087788763970275,0.018800017182765305,0.001511163524412393,0.5837019148998858
2024-06-02 23:00:00,0.05071366067761973,0.0007259077982267261,0.34132503175875806,0.0005382334965530785,0.005387909898460128,0.018168775071923778,0.0015902574873017795,0.5815502238111567
2024-06-03 00:00:00,0.05142747232214636,0.0007125710865493117,0.3392492187716114,0.0005349601588886674,0.005231227542532251,0.018484043566640084,0.0015499670905749594,0.582810539461057
2024-06-03 01:00:00,0.05535659532104559,0.0006453737576032235,0.3309425236573573,0.0005218613787227132,0.004592629878318853,0.020032111809758227,0.0013751978012788693,0.5865337063959152
2024-06-03 02:00:00,0.055516572185917136,0.0006411435007543833,0.33645652755061217,0.0005305563800244971,0.0048322527038802765,0.019662609337639202,0.0014166870508124877,0.5809436512903599
2024-06-03 03:00:00,0.07578976418936048,0.00022489583383793958,0.3148504676505608,0.0004964859073526916,0.0023629287148337354,0.03679973443102047,0.0006111069542852255,0.5688646163187486
2024-06-03 04:00:00,0.075752986216395,0.0001979518211972661,0.31469768234886114,0.00049624498108153,0.002202624956851554,0.039618996074027,0.000557514228043974,0.5664759993735426
2024-06-03 05:00:00,0.07654346349645626,0.00027990068860289104,0.3179815313482141,0.0005014232638461041,0.002183548903129571,0.03503873016415028,0.0005440845351896372,0.5669273176004112
2024-06-03 06:00:00,0.07720763822988064,0.00028312250027166726,0.3207406865937414,0.0005057741600217545,0.001985779815000587,0.03540142988554046,0.0004831256701617634,0.5633924431453816
2024-06-03 07:00:00,0.07833634893222143,0.00028814801334332753,0.3254296455352983,0.0005131681526431095,0.0020112827484349482,0.03598446275963795,0.0004901885609195863,0.5569467552975015
2024-06-03 08:00:00,0.07406335639663136,0.00026517007180391596,0.30767851894864573,0.00048517650233472224,0.0019310850274593487,0.033480103984270655,0.0004634503724490807,0.5816331386964052
2024-06-03 09:00:00,0.070607059279609,0.0002609884833375937,0.29332015835373915,0.0004625348853752352,0.0018079973091514102,0.03252258058091758,0.00044182264364888346,0.600576858464221
2024-06-03 10:00:00,0.06869048454544813,0.00025420589530334467,0.2853582065282905,0.00044997972893588223,0.0017577320894602492,0.03166201300145712,0.00042982970520282415,0.6113975485059019
2024-06-03 11:00:00,0.06759735299927028,0.00024156331773279995,0.2918912905427615,0.0004428188093398801,0.001764630773841021,0.03269775391192003,0.00042298945049577423,0.6049416001946388
2024-06-03 12:00:00,0.06314948325350285,0.00022901557251799626,0.2681073126488733,0.00041368156804966465,0.0014485708912749494,0.03399369042938305,0.00039515697043314137,0.632263088665965
2024-06-03 13:00:00,0.05967829585078055,0.00022198027038094296,0.2460773757938434,0.0003909424073507883,0.001254744329796707,0.03516889676786503,0.00037343606588734944,0.6568343285140952
2024-06-03 14:00:00,0.05826123008717394,0.00021692485895340898,0.23995960220028564,0.0003816594495668738,0.0011860218325878086,0.03550896702249822,0.0003645687975392707,0.6641210257513948
2024-06-03 15:00:00,0.06342224638548011,0.0002450209799500605,0.2502978111733442,0.0004154683931245354,0.0014321365862196573,0.034466990987646426,0.0003968637817532801,0.6493234617124817
2024-06-03 16:00:00,0.05394183348635176,0.00019838009096982367,0.22523672217293025,0.00035336381408742766,0.0010115155552797967,0.036766014173535214,0.00033754023630737135,0.6821546304705383
2024-06-03 17:00:00,0.059231784915483275,0.00021867660210601864,0.24623030799499807,0.0003880173898471043,0.001310773514227961,0.033904401283944986,0.0003706420302220212,0.6583453962691707
2024-06-03 18:00:00,0.05895769310229711,0.0002266230508727319,0.23392197386094807,0.0003862218608066962,0.0013269043764117922,0.03316666029543413,0.0003689269046985963,0.6716449965485309
2024-06-03 19:00:00,0.059207443713428363,0.00022357667427348827,0.2397605633878196,0.00038785793475554215,0.0014057223318182002,0.03153593244077243,0.0003704897155051753,0.6671084138016273
2024-06-03 20:00:00,0.05924586507154202,0.0002240228958197686,0.23954472700092547,0.0003881096265644402,0.0014457905934747107,0.030685438510401102,0.00037073013659320175,0.6680953161646792
2024-06-03 21:00:00,0.05898422747007873,0.00022729146687493586,0.23333531952729197,0.0003863956829554387,0.0013420676822323457,0.03244120039765861,0.00036909294311799007,0.6729144048297899
2024-06-03 22:00:00,0.059123932286798804,0.00022419221053453198,0.23825936816272691,0.0003873108655454981,0.0013603546361286598,0.03245717505058416,0.00036996714397104235,0.6678176996437103
2024-06-03 23:00:00,0.0591665469560489,0.00022488831480380931,0.2377782117522341,0.00038759002702535585,0.0014176866342306789,0.03137453925565427,0.0003702338046423462,0.6692803032553606
2024-06-04 00:00:00,0.058982025297132666,0.00022433078313148752,0.2368615681030741,0.0003863812568934901,0.0012871513376615977,0.03443244254013473,0.00036907916305289846,0.6674570215189191
2024-06-04 01:00:00,0.06313703730423775,0.0002534873194858069,0.23810887684207316,0.00041360003674421935,0.0013085423147905536,0.03893215917640425,0.0003950790900871374,0.6574512179161772
2024-06-04 02:00:00,0.05886995749513278,0.00022286827145803474,0.23748772397612888,0.00038564711970549305,0.0014048644382680948,0.03759888451570142,0.00036837790041637604,0.6636616762831888
2024-06-04 03:00:00,0.05768099802815637,0.00021628366608597704,0.23527107805358868,0.00037785844763240815,0.0014266592702577312,0.03705059919301655,0.00036093800389256503,0.6676155853373696
2024-06-04 04:00:00,0.0539834723464115,0.00020751397595738773,0.21395807744548953,0.0003536365832065694,0.0014321517523788161,0.03416577784960701,0.0003378007908668988,0.6955615692560824
2024-06-04 05:00:00,0.05271859266194458,0.00020838675027652094,0.2023044970204612,0.0003453505706486532,0.0014110227223286778,0.032814122020691165,0.0003298858246894256,0.7098681424289598
2024-06-04 06:00:00,0.05576192245910329,0.00020872510727722036,0.22777308022423204,0.0003652869086472868,0.001444488522852491,0.03585704701892014,0.00034892941650864197,0.678240520342459
2024-06-04 07:00:00,0.0523689082685303,0.00020605844322275593,0.20189147886957987,0.0002663483361923026,0.001417046954634686,0.032956256558406775,0.00032769767969772974,0.7105662048897355
2024-06-04 08:00:00,0.05519705842935879,0.00020603846165146835,0.22603719798744948,0.00037123258966051176,0.0014549648912112018,0.03385239019805313,0.0003453947880809721,0.6825357226545344
2024-06-04 09:00:00,0.050796967464528796,0.00022784818412110452,0.20489999473165307,0.00031943103145245155,0.0014710514651301878,0.034296655209850944,0.000317861283043209,0.7076701906302202
2024-06-04 10:00:00,0.051973193285880626,0.0002084197889579451,0.2339382942498081,0.0005457654114778797,0.0015794130923085558,0.03683639856183845,0.0003252214989652425,0.6745932941107632
2024-06-04 11:00:00,0.05706102244181801,0.00020056244512314835,0.21879164676322477,0.0005991922070481583,0.0016059181985446588,0.03746652340882982,0.00035705851570330276,0.6839180760197081
2024-06-04 12:00:00,0.05591704827222811,0.0002558962476212319,0.13565936018298574,0.0001512640738836351,0.001259164884643641,0.029142867334408334,0.0002785427336549107,0.7773358562705744
2024-06-04 13:00:00,0.06105091620886959,0.00022668680221884217,0.15985711753180878,0.0003237462261790945,0.0014310035839517796,0.033128513748332825,0.00033710298607970556,0.7436449129125592
2024-06-04 14:00:00,0.061124830090152404,0.00024070960034198947,0.13536923755311658,0.00020899669436111982,0.001315566778071343,0.030410116788045807,0.00031344231585077873,0.77101710018006
2024-06-04 15:00:00,0.043646170077964334,0.0002562016548908922,0.1450472180959823,0.0001261877830015882,0.001142230912844518,0.026612387728377263,0.00021765958287692987,0.7829519441640621
2024-06-04 16:00:00,0.04684811446347681,0.00018079877417733468,0.11229600202069287,0.00016910347918404846,0.0010200703826927127,0.02389234647374214,0.0002421269362673993,0.8153514374697667
2024-06-04 17:00:00,0.045899573216064186,0.00020153472126675453,0.13582599404153364,0.00017880378596763367,0.001110407718028657,0.026062361042457776,0.00024019492753036707,0.7904811305471511
2024-06-04 18:00:00,0.04826617828865196,0.00018954005747448955,0.14143697112328596,0.00029584153940402213,0.0011604432094118385,0.027252228084691254,0.00027160895735750133,0.781127188739723
2024-06-04 19:00:00,0.049184705840325936,0.00019768150561048055,0.16228359091737155,0.0004318482892408249,0.0012569201764039038,0.029533299199440713,0.00029351206700519014,0.7568184420046015
2024-06-04 20:00:00,0.05024046772883406,0.000182603156684362,0.14531359345392628,0.0004087362101521205,0.0011986479316534514,0.02800313673503205,0.00029601529580928,0.7743567994879084
2024-06-04 21:00:00,0.05414143315280913,0.00019043339980575897,0.14373478096195108,0.0003681833587369514,0.001236598471668011,0.02960364441962827,0.0003095218600849004,0.770415404375316
2024-06-04 22:00:00,0.05078100940336055,0.00019605023163984153,0.15144639145578934,0.00035549994170345887,0.0012300405520632972,0.02935503229370397,0.00029171802929650614,0.766344258092443
2024-06-04 23:00:00,0.04786287736692053,0.00019433173774280744,0.15139001156743875,0.0002711055706178111,0.0011944335173773002,0.029373442466200852,0.0002652794254826033,0.7694485183482194
2024-06-05 00:00:00,0.049820351974169855,0.00020059143557447573,0.1563355354466258,0.00038761476908938484,0.001237220195571731,0.02916510916946772,0.00029096545623149867,0.7625626115532694
2024-06-05 01:00:00,0.04521997731855671,0.000205405403572298,0.1637766632350517,0.0003149728745330949,0.0012060420939760152,0.02891331982372342,0.0002592073473523882,0.7601044119032344
2024-06-05 02:00:00,0.049320369394059725,0.00015783456896711459,0.11636253241949655,0.00010145680458415025,0.0010682252946620859,0.03640607992950818,0.00022345862719489558,0.7963600429615274
2024-06-05 03:00:00,0.05602902227819161,0.00015306138954904256,0.09450404754002806,0.00011525715711699731,0.0011079505167512031,0.036632237667969345,0.0002538539057021921,0.8112045695446914
2024-06-05 04:00:00,0.05805323783366799,0.00015210078232449635,0.09189663321055863,0.00011942116571164703,0.0011204277215877366,0.0364028759456167,0.00026302513525157547,0.8119922782052812
2024-06-05 05:00:00,0.061055937448221985,0.00014181443781062974,0.0775361683539095,0.0001255980113387481,0.0010983321254064882,0.03813502397877001,0.0002766296386644735,0.821630496005878
2024-06-05 06:00:00,0.05930832407650013,0.00013305047859020797,0.07531683882969603,0.00012200300038238678,0.0010452263244143307,0.040311299227884595,0.00026871162649809573,0.8234945464360343
2024-06-05 07:00:00,0.05670397715270478,0.00012526720438577217,0.07200952606086616,0.00011664560504729301,0.0010118021643535718,0.042044386367605886,0.00025691196247529035,0.8277314834825613
2024-06-05 08:00:00,0.052528331162262805,0.00013413351566695552,0.06670678886555569,0.00010805589445773914,0.0010213106731870249,0.037631157765545854,0.00023799312362351936,0.8416322289997004
2024-06-05 09:00:00,0.0508125514763399,0.00013754510982605907,0.06452788558200927,0.00010452636849427182,0.001022386631688521,0.038675311544432246,0.0002377919052585398,0.8444820013819512
2024-06-05 10:00:00,0.05022821456812701,0.00013931681930391291,0.06378582433810454,0.00010332433054856652,0.0010251531454968951,0.036983940940186213,0.00022592500359874435,0.8475083008546341
2024-06-05 11:00:00,0.05021600297551917,0.00013961819529742647,0.06377031658996597,0.00010329921011293115,0.001028714895417497,0.03596182077657401,0.00021848329389785354,0.848561744063215
2024-06-05 12:00:00,0.049193281027000206,0.00014154369464013382,0.06247154132757888,0.00010119537143228847,0.001007763620127332,0.03763297103166186,0.0002258862633353727,0.849225817664224
2024-06-05 13:00:00,0.04483966106250187,0.0001515198354115319,0.056942791387369504,9.223955104005588e-05,0.0009185762407843398,0.03821189873494601,0.00025397381961031473,0.8585893393683365
2024-06-05 14:00:00,0.04124813064929811,0.00019016849290358532,0.05238183436328792,8.485142309683059e-05,0.0008450008740788525,0.04076776997141965,0.0002371934241229449,0.8642450508017923
2024-06-05 15:00:00,0.04102637333726378,0.0001891461131458584,0.052100220273025445,8.439524670260262e-05,0.0008404579985702487,0.04598707315973116,0.00017361870699458698,0.8595987151645663
2024-06-05 16:00:00,0.04104807355236156,0.0001892461588239502,0.05212777781454324,8.44398861590718e-05,0.0008409025447942033,0.04545735421864056,0.00019882027373535426,0.8600533855509421
2024-06-05 17:00:00,0.040966732756321365,0.0001888711489422647,0.05202448149448983,8.427256021747894e-05,0.0008000900904601482,0.04742600310291012,0.00016044369095952635,0.8583491051556992
2024-06-05 18:00:00,0.04028170440454835,0.0001857129255948724,0.051154550152344484,8.286339016311175e-05,0.0009833462214100626,0.06319616066299595,0.00011950722969624254,0.8439961550132469
2024-06-05 19:00:00,0.04045982193052143,0.00018653411048109202,0.0513807451967223,8.322979526606783e-05,0.0009181330200995063,0.0591127200740942,0.0001306810616933883,0.847728134811122
2024-06-05 20:00:00,0.0405217720310224,0.00018681972238791174,0.051459416880799844,8.335723265791455e-05,0.0009168832181792255,0.05767433025307752,0.00013128599204826312,0.8490261346698269
2024-06-05 21:00:00,0.04086418556696592,0.00018839837007582282,0.05189425474717591,8.406161065893118e-05,0.0008167457141744514,0.04979900569284679,0.00015284719982294135,0.8562005010982792
2024-06-05 22:00:00,0.04094429438349794,0.00018876770009559288,0.05199598655156474,8.422640229865755e-05,0.0007922127944784286,0.04795632901308566,0.0001592145207518007,0.8578789686342272
2024-06-05 23:00:00,0.04121732292317076,0.0001900264583736515,0.05234271100953324,8.478804860292908e-05,0.0008376091125737165,0.04157694233445898,0.0001510434081455797,0.8635995567051412
2024-06-06 00:00:00,0.04131296872925851,0.00019046741941867196,0.052464173550820954,8.49848013437694e-05,0.0010303802513251695,0.03919535266173959,0.00011811198453099515,0.8656035606015623
2024-06-06 01:00:00,0.04123124163260926,0.00019009062855434612,0.05236038665982044,8.481668074419068e-05,0.0010099342217908388,0.04111173672114808,0.000120607152524874,0.8638911863028079
2024-06-06 02:00:00,0.04114051715950789,0.00018967235659759132,0.05224517381870777,8.463005166473463e-05,0.0008469263579678214,0.043355069861295,0.0001477145228528696,0.8619902958714063
2024-06-06 03:00:00,0.030693706249059045,0.00010969031134677706,0.038978557607943026,6.313994390417447e-05,0.0005557473075520906,0.031711914742691666,0.0001281390692245135,0.8977591047682788
2024-06-06 04:00:00,0.032464807582910135,0.00012855808903934087,0.04122771496974373,6.678327188680918e-05,0.0006248766316054223,0.033810242434479346,0.00012574270338124754,0.891551274316954
2024-06-06 05:00:00,0.031624836075547245,0.0001192813421699168,0.04016101818431467,6.505536866698788e-05,0.0005915862564926774,0.0316038580964197,0.00012676628412362212,0.8957075983922652
2024-06-06 06:00:00,0.02636048546222448,7.355094071839488e-05,0.03347571299553179,5.422608660766356e-05,0.000414873580946437,0.03160116216018776,0.00012974625568831313,0.9078902425180951
2024-06-06 07:00:00,0.02848725758352652,9.078929086994033e-05,0.036176543875207016,5.8601064049173744e-05,0.00048502991020719525,0.03150648137541918,0.00012716139304429715,0.9030681355076766
2024-06-06 08:00:00,0.026216684313155773,7.252301863213369e-05,0.03329309701140851,5.393027363506654e-05,0.00041089536875858496,0.03157257585093567,0.00012808210324288092,0.9082522120602314
2024-06-06 09:00:00,0.029038122282568746,9.576773964968131e-05,0.036876098084515245,5.973424639978616e-05,0.0005046384734064364,0.03146793173814294,0.0001320845045152655,0.9018256229308018
2024-06-06 10:00:00,0.027286143911676733,7.309799571936466e-05,0.034651225359678434,5.6130256214898025e-05,0.0004468171928435355,0.031492956229895785,0.00013858157921434064,0.905855047474757
2024-06-06 11:00:00,0.027709584306620735,6.880447350746153e-05,0.035188960871119356,5.700131435843342e-05,0.0004604532256192719,0.03147040841615739,0.000130654313325102,0.9049141330792922
2024-06-06 12:00:00,0.023369427164286527,5.6377190709646425e-05,0.029677307640738105,4.807318830292699e-05,0.0003301075345295015,0.03149359787426699,0.00013160512400024188,0.9148935042831662
2024-06-06 13:00:00,0.02599355324051738,6.296712461474461e-05,0.03300973835480364,5.3471271281445655e-05,0.00040872388957052726,0.03135858652394459,0.00016018458711402773,0.9089527750081536
2024-06-06 14:00:00,0.01801778535097472,5.05179454786034e-05,0.03403869592618102,5.513804212479014e-05,0.0003934763051996114,0.031909459106488916,0.00016517775434114548,0.9153697495692112
2024-06-06 15:00:00,0.014252403045739033,4.673246421512352e-05,0.033262349850959445,5.38804674312174e-05,0.0004545206764245593,0.027257704820728937,0.0001614104213747251,0.924510998253127
2024-06-06 16:00:00,0.01158903764002337,2.903769569387702e-05,0.02751540208713258,4.457119634227631e-05,0.00038113179170776824,0.02713937029122825,0.00013352251615052246,0.9331679267817213
2024-06-06 17:00:00,0.01149500700145248,2.6580772269161732e-05,0.025187282230755996,4.079995989447462e-05,0.0003276074504348267,0.026732986266136308,0.00012222497377265676,0.936067511345284
2024-06-06 18:00:00,0.014454261413580678,2.2109850318283343e-05,0.02655964058417128,4.30229931406666e-05,0.00030162331742765013,0.03241147066005425,0.00013369422708808552,0.9260741769542191
2024-06-06 19:00:00,0.013181289471149443,2.3322587491304504e-05,0.025795072933245122,4.178449788704575e-05,0.00030763912712328804,0.029955142353861063,0.00013512541204874237,0.9305606236171939
2024-06-06 20:00:00,0.01503345050096121,2.237969245460808e-05,0.027316689331784903,4.424930879702913e-05,0.0002969563184414777,0.033637225191303965,0.00013178696931089118,0.9235172626869459
2024-06-06 21:00:00,0.014860072434046337,2.6485672162973872e-05,0.02919069312499528,4.728493919591802e-05,0.0003353747864416988,0.03380569825387015,0.0001399261401712738,0.9215944646491163
2024-06-06 22:00:00,0.01422500141630144,2.2902221152253972e-05,0.026748843300174945,4.332947572001567e-05,0.0003139726686383344,0.03206492737847489,0.00013710831224526474,0.926443915227293
2024-06-06 23:00:00,0.014336048336958254,2.522194091963775e-05,0.02800968864796395,4.537187311532139e-05,0.00033370541498144293,0.03126674351097947,0.00014101457487868279,0.9258422057002033
2024-06-07 00:00:00,0.014217804066775298,2.90665057492196e-05,0.029636330780178934,4.80068113809511e-05,0.00036920330888306444,0.03162942913279715,0.0001481352467087368,0.9239220241475267
2024-06-07 01:00:00,0.013372990952706445,2.9114097547758306e-05,0.0286380240168465,4.6389690663710325e-05,0.0003870541885235466,0.028120703350658912,0.00015403128696120144,0.9292516924160918
2024-06-07 02:00:00,0.012650879315442192,2.3280121936656113e-05,0.02521393003424147,4.084312569948377e-05,0.0003398682747974141,0.02480343128799622,0.00014464242920583757,0.9367831254106808
2024-06-07 03:00:00,0.012738303693925257,2.1387265113527184e-05,0.024408555080763075,3.953852818471861e-05,0.00030746163708501525,0.025732744000947237,0.00013384887018902695,0.9366181609237921
2024-06-07 04:00:00,0.012550789541701364,2.4896193683840644e-05,0.025843433503532014,4.1862835411122475e-05,0.0003539885606444217,0.025245738583962743,0.0001465465713918096,0.9357927442096727
2024-06-07 05:00:00,0.012617603600196805,2.4015218287488748e-05,0.025524662968174593,4.134647064659692e-05,0.00036457316589459123,0.023532982537386483,0.00015484973435340264,0.9377399663050601
2024-06-07 06:00:00,0.012303513059703142,2.96469287391526e-05,0.027550570164182435,4.462816382769431e-05,0.00040859048876320663,0.02652960758477993,0.0001588181844922454,0.9329746254255121
2024-06-07 07:00:00,0.012245942244830171,3.119970189993125e-05,0.02808269989274567,4.549014136799149e-05,0.0004372649349368391,0.026215492780490846,0.00016786976705950287,0.932774040536669
2024-06-07 08:00:00,0.012361166859251458,2.8683676686250782e-05,0.02724065354083706,4.412614119233106e-05,0.0004195798566980129,0.024898364842077872,0.00016689596624383068,0.9348405291170131
2024-06-07 09:00:00,0.012320279231743649,2.9047113205663436e-05,0.027335750874458744,4.428018589482374e-05,0.0003953604135129588,0.026795981159912444,0.00015423494508928672,0.9329250660761825
2024-06-07 10:00:00,0.012536600631793954,2.478366455819134e-05,0.025803990579003,4.179894325617852e-05,0.00034908997964158814,0.02420287375276345,0.00014412010572821028,0.9368967423432554
2024-06-07 11:00:00,0.012484668623727052,2.567808029692623e-05,0.025517288312323968,4.23390159515719e-05,0.0003499487100219554,0.025453505967260846,0.0001418712949882225,0.9359846999954294
