entry_atr_mult,sl_atr_mult,tp_atr_mult,min_hold,max_hold,cooldown,long_threshold,short_threshold,long_signal_threshold,short_signal_threshold,score,sharpe,total_ret,maxdd,win_rate,n_trades,n_long,n_short,short_ratio
0.6,1.5,3.5,6,24,6,0.63,0.53,0.13,0.03,0.24619188821622817,0.19619188821622816,0.034556605687299236,-0.08878712597509694,0.35555555555555557,45,0,45,1.0
0.6,1.5,3.5,6,24,6,0.65,0.53,0.15,0.03,0.24619188821622817,0.19619188821622816,0.034556605687299236,-0.08878712597509694,0.35555555555555557,45,0,45,1.0
0.3,1.5,2.5,18,24,6,0.6,0.54,0.1,0.04,0.24608920761187758,0.1960892076118776,0.02361738945374503,-0.11249349720999126,0.38095238095238093,21,0,21,1.0
0.3,1.5,2.5,18,24,6,0.63,0.54,0.13,0.04,0.24608920761187758,0.1960892076118776,0.02361738945374503,-0.11249349720999126,0.38095238095238093,21,0,21,1.0
0.3,1.5,2.5,18,24,6,0.65,0.54,0.15,0.04,0.24608920761187758,0.1960892076118776,0.02361738945374503,-0.11249349720999126,0.38095238095238093,21,0,21,1.0
0.9,1.5,3.5,12,24,2,0.58,0.53,0.08,0.03,0.24608195239051067,0.19608195239051066,0.04196689042472235,-0.08347398404084187,0.4117647058823529,51,5,46,0.9019607843137255
0.9,1.0,3.5,6,24,6,0.58,0.53,0.08,0.03,0.24526411440122314,0.19526411440122313,0.03446614036928586,-0.10556932042529038,0.32075471698113206,53,5,48,0.9056603773584906
0.6,1.5,3.5,18,24,6,0.6,0.53,0.1,0.03,0.2452366271386761,0.1952366271386761,0.03909719461254069,-0.08739938593656316,0.38095238095238093,42,0,42,1.0
0.6,1.5,3.5,18,24,6,0.63,0.53,0.13,0.03,0.2452366271386761,0.1952366271386761,0.03909719461254069,-0.08739938593656316,0.38095238095238093,42,0,42,1.0
0.6,1.5,3.5,18,24,6,0.65,0.53,0.15,0.03,0.2452366271386761,0.1952366271386761,0.03909719461254069,-0.08739938593656316,0.38095238095238093,42,0,42,1.0
0.3,1.0,2.5,18,24,12,0.6,0.54,0.1,0.04,0.24470408454439324,0.19470408454439322,0.022923532429617532,-0.10160681650114252,0.4,20,0,20,1.0
0.3,1.0,2.5,18,24,12,0.63,0.54,0.13,0.04,0.24470408454439324,0.19470408454439322,0.022923532429617532,-0.10160681650114252,0.4,20,0,20,1.0
0.3,1.0,2.5,18,24,12,0.65,0.54,0.15,0.04,0.24470408454439324,0.19470408454439322,0.022923532429617532,-0.10160681650114252,0.4,20,0,20,1.0
0.9,2.0,2.5,18,24,12,0.6,0.53,0.1,0.03,0.24461771804997112,0.1946177180499711,0.03544011891387244,-0.09757900426605778,0.4594594594594595,37,0,37,1.0
0.9,2.0,2.5,18,24,12,0.63,0.53,0.13,0.03,0.24461771804997112,0.1946177180499711,0.03544011891387244,-0.09757900426605778,0.4594594594594595,37,0,37,1.0
0.9,2.0,2.5,18,24,12,0.65,0.53,0.15,0.03,0.24461771804997112,0.1946177180499711,0.03544011891387244,-0.09757900426605778,0.4594594594594595,37,0,37,1.0
0.3,1.0,2.5,18,24,2,0.6,0.54,0.1,0.04,0.24455894036271952,0.1945589403627195,0.024083525755193458,-0.10160681650114306,0.391304347826087,23,0,23,1.0
0.3,1.0,2.5,18,24,2,0.63,0.54,0.13,0.04,0.24455894036271952,0.1945589403627195,0.024083525755193458,-0.10160681650114306,0.391304347826087,23,0,23,1.0
0.3,1.0,2.5,18,24,2,0.65,0.54,0.15,0.04,0.24455894036271952,0.1945589403627195,0.024083525755193458,-0.10160681650114306,0.391304347826087,23,0,23,1.0
0.3,1.5,3.0,12,24,3,0.58,0.54,0.08,0.04,0.24450196796489948,0.19886704732997884,0.027066706480904923,-0.10645484083171244,0.42857142857142855,28,5,23,0.8214285714285714
0.6,1.0,3.0,6,36,12,0.58,0.53,0.08,0.03,0.24433292986675864,0.19481602165419826,0.03329804687121829,-0.12071308985357301,0.3695652173913043,46,5,41,0.8913043478260869
0.9,1.5,3.0,6,48,3,0.58,0.53,0.08,0.03,0.24408522008381772,0.19443983001289575,0.038872001928739186,-0.11457549027391309,0.44680851063829785,47,5,42,0.8936170212765957
0.6,1.0,3.5,18,48,6,0.6,0.54,0.1,0.04,0.2437178122511015,0.1937178122511015,0.025244230806857226,-0.10479785905198165,0.35,20,0,20,1.0
0.6,1.0,3.5,18,48,6,0.63,0.54,0.13,0.04,0.2437178122511015,0.1937178122511015,0.025244230806857226,-0.10479785905198165,0.35,20,0,20,1.0
0.6,1.0,3.5,18,48,6,0.65,0.54,0.15,0.04,0.2437178122511015,0.1937178122511015,0.025244230806857226,-0.10479785905198165,0.35,20,0,20,1.0
0.6,1.5,3.5,6,24,3,0.58,0.53,0.08,0.03,0.24331336069727805,0.19331336069727803,0.03789409721969528,-0.09927443361978126,0.35185185185185186,54,5,49,0.9074074074074074
0.6,1.5,3.0,6,36,2,0.6,0.53,0.1,0.03,0.24325049750276828,0.19325049750276826,0.03777973214623587,-0.10896268775800727,0.4444444444444444,45,0,45,1.0
0.6,1.5,3.0,6,36,2,0.63,0.53,0.13,0.03,0.24325049750276828,0.19325049750276826,0.03777973214623587,-0.10896268775800727,0.4444444444444444,45,0,45,1.0
0.6,1.5,3.0,6,36,2,0.65,0.53,0.15,0.03,0.24325049750276828,0.19325049750276826,0.03777973214623587,-0.10896268775800727,0.4444444444444444,45,0,45,1.0
0.3,1.5,3.5,18,48,6,0.6,0.53,0.1,0.03,0.24324455800294398,0.193244558002944,0.04008763203134458,-0.09085341338470475,0.4444444444444444,36,0,36,1.0
0.3,1.5,3.5,18,48,6,0.63,0.53,0.13,0.03,0.24324455800294398,0.193244558002944,0.04008763203134458,-0.09085341338470475,0.4444444444444444,36,0,36,1.0
0.3,1.5,3.5,18,48,6,0.65,0.53,0.15,0.03,0.24324455800294398,0.193244558002944,0.04008763203134458,-0.09085341338470475,0.4444444444444444,36,0,36,1.0
0.9,1.5,3.5,6,36,6,0.58,0.53,0.08,0.03,0.24298772892037523,0.19298772892037525,0.038668764949584045,-0.12288612909572852,0.4222222222222222,45,4,41,0.9111111111111111
0.6,1.5,3.0,18,48,6,0.6,0.53,0.1,0.03,0.24293424979430123,0.19293424979430124,0.038708853730157644,-0.09330215299264441,0.4594594594594595,37,0,37,1.0
0.6,1.5,3.0,18,48,6,0.63,0.53,0.13,0.03,0.24293424979430123,0.19293424979430124,0.038708853730157644,-0.09330215299264441,0.4594594594594595,37,0,37,1.0
0.6,1.5,3.0,18,48,6,0.65,0.53,0.15,0.03,0.24293424979430123,0.19293424979430124,0.038708853730157644,-0.09330215299264441,0.4594594594594595,37,0,37,1.0
0.9,2.0,3.0,18,48,2,0.58,0.53,0.08,0.03,0.24270184011966306,0.19360623288452095,0.04349422515838075,-0.09891279098335184,0.46511627906976744,43,5,38,0.8837209302325582
0.6,1.0,3.5,18,24,12,0.6,0.53,0.1,0.03,0.24252508660897715,0.19252508660897713,0.037105538530771476,-0.10161098386786575,0.35135135135135137,37,0,37,1.0
0.6,1.0,3.5,18,24,12,0.63,0.53,0.13,0.03,0.24252508660897715,0.19252508660897713,0.037105538530771476,-0.10161098386786575,0.35135135135135137,37,0,37,1.0
0.6,1.0,3.5,18,24,12,0.65,0.53,0.15,0.03,0.24252508660897715,0.19252508660897713,0.037105538530771476,-0.10161098386786575,0.35135135135135137,37,0,37,1.0
0.9,1.0,3.5,6,24,12,0.58,0.55,0.08,0.05,0.24202348351919903,0.20280779724468923,0.01877862681995124,-0.08061671996604097,0.35294117647058826,17,5,12,0.7058823529411765
0.6,1.5,3.5,18,48,3,0.58,0.53,0.08,0.03,0.24165955093533786,0.1928790631304598,0.043134509366826945,-0.09330215299264392,0.4634146341463415,41,5,36,0.8780487804878049
0.6,1.0,3.5,12,24,6,0.58,0.54,0.08,0.04,0.24137479483741112,0.19650299996561624,0.02370533631428362,-0.0928811012784386,0.4230769230769231,26,5,21,0.8076923076923077
0.9,1.0,2.5,12,48,6,0.6,0.53,0.1,0.03,0.24114676102077626,0.19114676102077627,0.036447827173838654,-0.09232498962884707,0.38095238095238093,42,0,42,1.0
0.9,1.0,2.5,12,48,6,0.63,0.53,0.13,0.03,0.24114676102077626,0.19114676102077627,0.036447827173838654,-0.09232498962884707,0.38095238095238093,42,0,42,1.0
0.9,1.0,2.5,12,48,6,0.65,0.53,0.15,0.03,0.24114676102077626,0.19114676102077627,0.036447827173838654,-0.09232498962884707,0.38095238095238093,42,0,42,1.0
0.6,1.5,3.5,12,24,6,0.58,0.54,0.08,0.04,0.24114038846711158,0.19447372180044492,0.025875461076147355,-0.10195268374473267,0.48,25,4,21,0.84
0.6,1.0,2.5,6,48,12,0.58,0.55,0.08,0.05,0.24113532661425424,0.20191964033974444,0.019263602381910383,-0.057219751442902235,0.4117647058823529,17,5,12,0.7058823529411765
0.6,1.0,2.5,6,36,12,0.58,0.55,0.08,0.05,0.24108495533957822,0.2018692690650684,0.01884046054853039,-0.04805178385202945,0.47058823529411764,17,5,12,0.7058823529411765
0.3,1.0,2.5,12,24,6,0.58,0.54,0.08,0.04,0.24107670894203434,0.1958092192301002,0.024296686303341808,-0.10630840193491041,0.3333333333333333,27,5,22,0.8148148148148148
0.3,1.5,3.0,12,48,3,0.58,0.53,0.08,0.03,0.24100644803920487,0.19176402379678062,0.042671389492401124,-0.09093229370157634,0.45454545454545453,44,5,39,0.8863636363636364
0.3,2.0,2.5,12,36,2,0.6,0.53,0.1,0.03,0.24087407875387717,0.19087407875387716,0.03965814428245151,-0.09123957063813948,0.46511627906976744,43,0,43,1.0
0.3,2.0,2.5,12,36,2,0.63,0.53,0.13,0.03,0.24087407875387717,0.19087407875387716,0.03965814428245151,-0.09123957063813948,0.46511627906976744,43,0,43,1.0
0.3,2.0,2.5,12,36,2,0.65,0.53,0.15,0.03,0.24087407875387717,0.19087407875387716,0.03965814428245151,-0.09123957063813948,0.46511627906976744,43,0,43,1.0
0.9,1.0,2.5,12,24,12,0.58,0.53,0.08,0.03,0.24035156963690263,0.19035156963690264,0.0362127288227041,-0.0805409058634519,0.3333333333333333,45,4,41,0.9111111111111111
0.9,1.5,2.5,6,36,2,0.6,0.53,0.1,0.03,0.24021598119613508,0.19021598119613506,0.03622252603688958,-0.10936875490106844,0.44680851063829785,47,0,47,1.0
0.9,1.5,2.5,6,36,2,0.63,0.53,0.13,0.03,0.24021598119613508,0.19021598119613506,0.03622252603688958,-0.10936875490106844,0.44680851063829785,47,0,47,1.0
0.9,1.5,2.5,6,36,2,0.65,0.53,0.15,0.03,0.24021598119613508,0.19021598119613506,0.03622252603688958,-0.10936875490106844,0.44680851063829785,47,0,47,1.0
0.3,1.5,2.5,18,24,2,0.58,0.54,0.08,0.04,0.24005991912376304,0.1944249984888424,0.027908273484165358,-0.1124934972099932,0.42857142857142855,28,5,23,0.8214285714285714
0.9,1.5,3.0,18,36,6,0.6,0.53,0.1,0.03,0.23979603404333716,0.18979603404333714,0.03723927935100524,-0.09020122538006764,0.42105263157894735,38,0,38,1.0
0.9,1.5,3.0,18,36,6,0.63,0.53,0.13,0.03,0.23979603404333716,0.18979603404333714,0.03723927935100524,-0.09020122538006764,0.42105263157894735,38,0,38,1.0
0.9,1.5,3.0,18,36,6,0.65,0.53,0.15,0.03,0.23979603404333716,0.18979603404333714,0.03723927935100524,-0.09020122538006764,0.42105263157894735,38,0,38,1.0
0.6,1.5,3.5,12,36,3,0.6,0.53,0.1,0.03,0.23898345997340797,0.18898345997340799,0.03891250466032914,-0.10549584740954189,0.4358974358974359,39,0,39,1.0
0.6,1.5,3.5,12,36,3,0.63,0.53,0.13,0.03,0.23898345997340797,0.18898345997340799,0.03891250466032914,-0.10549584740954189,0.4358974358974359,39,0,39,1.0
0.6,1.5,3.5,12,36,3,0.65,0.53,0.15,0.03,0.23898345997340797,0.18898345997340799,0.03891250466032914,-0.10549584740954189,0.4358974358974359,39,0,39,1.0
0.9,2.0,2.5,12,36,2,0.58,0.53,0.08,0.03,0.23890241249386338,0.18913389397534486,0.04147952428418922,-0.09005994799145607,0.4583333333333333,48,5,43,0.8958333333333334
0.3,1.5,3.5,6,24,3,0.58,0.54,0.08,0.04,0.23889593003467935,0.19291891854042648,0.027165924964131838,-0.11656878898929424,0.41379310344827586,29,5,24,0.8275862068965517
0.9,1.5,2.5,6,48,2,0.58,0.53,0.08,0.03,0.23854705789550484,0.18854705789550483,0.03893800559976257,-0.11597054334846166,0.46,50,5,45,0.9
0.9,1.5,3.0,12,36,3,0.58,0.53,0.08,0.03,0.2384813021587568,0.18909858610937408,0.04107192832435591,-0.09028016906935321,0.4222222222222222,45,5,40,0.8888888888888888
0.9,1.5,2.5,12,36,6,0.6,0.53,0.1,0.03,0.23844137333191623,0.1884413733319162,0.03647700437710788,-0.07629756562821909,0.425,40,0,40,1.0
0.9,1.5,2.5,12,36,6,0.63,0.53,0.13,0.03,0.23844137333191623,0.1884413733319162,0.03647700437710788,-0.07629756562821909,0.425,40,0,40,1.0
0.9,1.5,2.5,12,36,6,0.65,0.53,0.15,0.03,0.23844137333191623,0.1884413733319162,0.03647700437710788,-0.07629756562821909,0.425,40,0,40,1.0
0.3,1.0,3.0,6,24,6,0.6,0.53,0.1,0.03,0.2383203422052812,0.18832034220528118,0.02997363438405265,-0.09718567438682771,0.3404255319148936,47,0,47,1.0
0.3,1.0,3.0,6,24,6,0.63,0.53,0.13,0.03,0.2383203422052812,0.18832034220528118,0.02997363438405265,-0.09718567438682771,0.3404255319148936,47,0,47,1.0
0.3,1.0,3.0,6,24,6,0.65,0.53,0.15,0.03,0.2383203422052812,0.18832034220528118,0.02997363438405265,-0.09718567438682771,0.3404255319148936,47,0,47,1.0
0.9,1.5,3.0,18,24,2,0.6,0.53,0.1,0.03,0.23786328630197617,0.18786328630197618,0.03693298959588143,-0.07860433153233784,0.37777777777777777,45,0,45,1.0
0.9,1.5,3.0,18,24,2,0.63,0.53,0.13,0.03,0.23786328630197617,0.18786328630197618,0.03693298959588143,-0.07860433153233784,0.37777777777777777,45,0,45,1.0
0.9,1.5,3.0,18,24,2,0.65,0.53,0.15,0.03,0.23786328630197617,0.18786328630197618,0.03693298959588143,-0.07860433153233784,0.37777777777777777,45,0,45,1.0
0.6,1.5,3.5,18,48,3,0.6,0.53,0.1,0.03,0.23781212721091466,0.18781212721091467,0.03897849062768266,-0.09330215299264331,0.4722222222222222,36,0,36,1.0
0.6,1.5,3.5,18,48,3,0.63,0.53,0.13,0.03,0.23781212721091466,0.18781212721091467,0.03897849062768266,-0.09330215299264331,0.4722222222222222,36,0,36,1.0
0.6,1.5,3.5,18,48,3,0.65,0.53,0.15,0.03,0.23781212721091466,0.18781212721091467,0.03897849062768266,-0.09330215299264331,0.4722222222222222,36,0,36,1.0
0.3,1.0,3.5,18,24,12,0.58,0.53,0.08,0.03,0.23733250851923265,0.18733250851923264,0.038689008038224726,-0.10122784408312836,0.36585365853658536,41,4,37,0.9024390243902439
0.3,1.5,2.5,6,48,6,0.6,0.53,0.1,0.03,0.23693888928935608,0.1869388892893561,0.03462066470785663,-0.10757584196650301,0.4418604651162791,43,0,43,1.0
0.3,1.5,2.5,6,48,6,0.63,0.53,0.13,0.03,0.23693888928935608,0.1869388892893561,0.03462066470785663,-0.10757584196650301,0.4418604651162791,43,0,43,1.0
0.3,1.5,2.5,6,48,6,0.65,0.53,0.15,0.03,0.23693888928935608,0.1869388892893561,0.03462066470785663,-0.10757584196650301,0.4418604651162791,43,0,43,1.0
0.3,1.5,2.5,12,36,2,0.6,0.54,0.1,0.04,0.23669680792851872,0.1866968079285187,0.023200178213766964,-0.09734064536135309,0.3333333333333333,21,0,21,1.0
0.3,1.5,2.5,12,36,2,0.63,0.54,0.13,0.04,0.23669680792851872,0.1866968079285187,0.023200178213766964,-0.09734064536135309,0.3333333333333333,21,0,21,1.0
0.3,1.5,2.5,12,36,2,0.65,0.54,0.15,0.04,0.23669680792851872,0.1866968079285187,0.023200178213766964,-0.09734064536135309,0.3333333333333333,21,0,21,1.0
0.9,1.5,2.5,18,24,2,0.58,0.54,0.08,0.04,0.23642835741451956,0.19079343677959892,0.027164216562229226,-0.11408452744534771,0.39285714285714285,28,5,23,0.8214285714285714
0.6,2.0,3.0,12,36,2,0.58,0.54,0.08,0.04,0.23634162422874694,0.19146982935695206,0.0285330520991649,-0.11274134545001645,0.4230769230769231,26,5,21,0.8076923076923077
0.9,1.5,3.5,18,24,2,0.6,0.54,0.1,0.04,0.2358326316269952,0.1858326316269952,0.023722546662759747,-0.10187601807661394,0.391304347826087,23,0,23,1.0
0.9,1.5,3.5,18,24,2,0.63,0.54,0.13,0.04,0.2358326316269952,0.1858326316269952,0.023722546662759747,-0.10187601807661394,0.391304347826087,23,0,23,1.0
0.9,1.5,3.5,18,24,2,0.65,0.54,0.15,0.04,0.2358326316269952,0.1858326316269952,0.023722546662759747,-0.10187601807661394,0.391304347826087,23,0,23,1.0
0.6,1.5,3.5,6,24,3,0.58,0.54,0.08,0.04,0.23565907287841775,0.18968206138416488,0.026521821586992234,-0.11629002221492118,0.4482758620689655,29,5,24,0.8275862068965517
0.9,1.5,2.5,18,36,12,0.58,0.53,0.08,0.03,0.23548486659437845,0.18562731673682858,0.037332092023322216,-0.1040977155659662,0.41025641025641024,39,4,35,0.8974358974358975
0.3,1.5,2.5,18,36,6,0.6,0.53,0.1,0.03,0.23504632450168073,0.1850463245016807,0.03586778909472632,-0.07784670920552701,0.4358974358974359,39,0,39,1.0
0.3,1.5,2.5,18,36,6,0.63,0.53,0.13,0.03,0.23504632450168073,0.1850463245016807,0.03586778909472632,-0.07784670920552701,0.4358974358974359,39,0,39,1.0
0.3,1.5,2.5,18,36,6,0.65,0.53,0.15,0.03,0.23504632450168073,0.1850463245016807,0.03586778909472632,-0.07784670920552701,0.4358974358974359,39,0,39,1.0
0.3,1.0,2.5,6,48,3,0.58,0.53,0.08,0.03,0.23492415406471506,0.18492415406471505,0.03562161743929915,-0.13032227452422845,0.3508771929824561,57,5,52,0.9122807017543859
0.9,1.0,2.5,18,36,2,0.58,0.54,0.08,0.04,0.23490128888871725,0.1896337991767831,0.027987799977147843,-0.11696665082755732,0.37037037037037035,27,5,22,0.8148148148148148
0.6,1.5,3.0,18,36,6,0.6,0.53,0.1,0.03,0.23448993261634865,0.18448993261634863,0.036212204937995374,-0.09020122538006714,0.42105263157894735,38,0,38,1.0
0.6,1.5,3.0,18,36,6,0.63,0.53,0.13,0.03,0.23448993261634865,0.18448993261634863,0.036212204937995374,-0.09020122538006714,0.42105263157894735,38,0,38,1.0
0.6,1.5,3.0,18,36,6,0.65,0.53,0.15,0.03,0.23448993261634865,0.18448993261634863,0.036212204937995374,-0.09020122538006714,0.42105263157894735,38,0,38,1.0
0.9,1.5,2.5,12,24,3,0.58,0.53,0.08,0.03,0.23437105658109397,0.18437105658109398,0.038709857063105924,-0.09085949192540582,0.40384615384615385,52,5,47,0.9038461538461539
0.6,1.5,3.5,6,36,6,0.58,0.53,0.08,0.03,0.23350712057069245,0.18350712057069243,0.03678575045606758,-0.12585686209971747,0.4222222222222222,45,4,41,0.9111111111111111
0.9,1.5,3.0,6,36,2,0.6,0.53,0.1,0.03,0.23338418199987315,0.18338418199987316,0.03585349866037868,-0.10936875490106844,0.4444444444444444,45,0,45,1.0
0.9,1.5,3.0,6,36,2,0.63,0.53,0.13,0.03,0.23338418199987315,0.18338418199987316,0.03585349866037868,-0.10936875490106844,0.4444444444444444,45,0,45,1.0
0.9,1.5,3.0,6,36,2,0.65,0.53,0.15,0.03,0.23338418199987315,0.18338418199987316,0.03585349866037868,-0.10936875490106844,0.4444444444444444,45,0,45,1.0
0.3,1.5,3.0,18,24,3,0.58,0.54,0.08,0.04,0.2330701640548626,0.18743524341994197,0.027178502854560138,-0.10637827979377709,0.42857142857142855,28,5,23,0.8214285714285714
0.9,1.5,3.5,12,24,3,0.6,0.53,0.1,0.03,0.23279013181133767,0.18279013181133766,0.03653936777535427,-0.08084640962742473,0.391304347826087,46,0,46,1.0
0.9,1.5,3.5,12,24,3,0.63,0.53,0.13,0.03,0.23279013181133767,0.18279013181133766,0.03653936777535427,-0.08084640962742473,0.391304347826087,46,0,46,1.0
0.9,1.5,3.5,12,24,3,0.65,0.53,0.15,0.03,0.23279013181133767,0.18279013181133766,0.03653936777535427,-0.08084640962742473,0.391304347826087,46,0,46,1.0
0.6,2.0,2.5,12,48,12,0.6,0.53,0.1,0.03,0.23271266461587964,0.18271266461587965,0.0340336476856955,-0.0986108988092822,0.4857142857142857,35,0,35,1.0
0.6,2.0,2.5,12,48,12,0.63,0.53,0.13,0.03,0.23271266461587964,0.18271266461587965,0.0340336476856955,-0.0986108988092822,0.4857142857142857,35,0,35,1.0
0.6,2.0,2.5,12,48,12,0.65,0.53,0.15,0.03,0.23271266461587964,0.18271266461587965,0.0340336476856955,-0.0986108988092822,0.4857142857142857,35,0,35,1.0
0.3,1.0,3.5,12,36,3,0.6,0.54,0.1,0.04,0.23269428774258094,0.18269428774258092,0.01968689894364517,-0.10789664446305586,0.38095238095238093,21,0,21,1.0
0.3,1.0,3.5,12,36,3,0.63,0.54,0.13,0.04,0.23269428774258094,0.18269428774258092,0.01968689894364517,-0.10789664446305586,0.38095238095238093,21,0,21,1.0
0.3,1.0,3.5,12,36,3,0.65,0.54,0.15,0.04,0.23269428774258094,0.18269428774258092,0.01968689894364517,-0.10789664446305586,0.38095238095238093,21,0,21,1.0
0.6,1.0,2.5,6,48,3,0.58,0.53,0.08,0.03,0.23207566921957662,0.18207566921957663,0.03475130096981216,-0.12682150028960945,0.3508771929824561,57,5,52,0.9122807017543859
0.6,1.0,2.5,6,48,6,0.6,0.53,0.1,0.03,0.23201110001289627,0.18201110001289628,0.029169655432520036,-0.11518567988706943,0.3617021276595745,47,0,47,1.0
0.6,1.0,2.5,6,48,6,0.63,0.53,0.13,0.03,0.23201110001289627,0.18201110001289628,0.029169655432520036,-0.11518567988706943,0.3617021276595745,47,0,47,1.0
0.6,1.0,2.5,6,48,6,0.65,0.53,0.15,0.03,0.23201110001289627,0.18201110001289628,0.029169655432520036,-0.11518567988706943,0.3617021276595745,47,0,47,1.0
0.6,2.0,3.0,12,24,12,0.6,0.53,0.1,0.03,0.23197184170364715,0.18197184170364716,0.03240442999175697,-0.07775611513254936,0.42105263157894735,38,0,38,1.0
0.6,2.0,3.0,12,24,12,0.63,0.53,0.13,0.03,0.23197184170364715,0.18197184170364716,0.03240442999175697,-0.07775611513254936,0.42105263157894735,38,0,38,1.0
0.6,2.0,3.0,12,24,12,0.65,0.53,0.15,0.03,0.23197184170364715,0.18197184170364716,0.03240442999175697,-0.07775611513254936,0.42105263157894735,38,0,38,1.0
0.3,1.0,3.5,12,24,6,0.58,0.54,0.08,0.04,0.23152007286666526,0.18664827799487038,0.022735142866405322,-0.09399216124767952,0.38461538461538464,26,5,21,0.8076923076923077
0.6,2.0,3.5,18,24,3,0.58,0.54,0.08,0.04,0.23126295893560753,0.1856280383006869,0.027685782586331475,-0.1099265132245448,0.4642857142857143,28,5,23,0.8214285714285714
0.3,1.0,3.0,6,48,6,0.6,0.53,0.1,0.03,0.23051214207360876,0.18051214207360874,0.030245939634390595,-0.11008398638398717,0.35555555555555557,45,0,45,1.0
0.3,1.0,3.0,6,48,6,0.63,0.53,0.13,0.03,0.23051214207360876,0.18051214207360874,0.030245939634390595,-0.11008398638398717,0.35555555555555557,45,0,45,1.0
0.3,1.0,3.0,6,48,6,0.65,0.53,0.15,0.03,0.23051214207360876,0.18051214207360874,0.030245939634390595,-0.11008398638398717,0.35555555555555557,45,0,45,1.0
0.3,1.0,3.5,12,36,6,0.6,0.54,0.1,0.04,0.2303378663578271,0.18033786635782711,0.01886569742641253,-0.1078966444630553,0.4,20,0,20,1.0
0.3,1.0,3.5,12,36,6,0.63,0.54,0.13,0.04,0.2303378663578271,0.18033786635782711,0.01886569742641253,-0.1078966444630553,0.4,20,0,20,1.0
0.3,1.0,3.5,12,36,6,0.65,0.54,0.15,0.04,0.2303378663578271,0.18033786635782711,0.01886569742641253,-0.1078966444630553,0.4,20,0,20,1.0
0.9,1.0,3.0,18,24,3,0.58,0.55,0.08,0.05,0.22976745248152836,0.1896439956914049,0.022315111221192785,-0.07635618563432085,0.3333333333333333,18,5,13,0.7222222222222222
0.6,1.0,3.5,6,48,3,0.58,0.53,0.08,0.03,0.2297068414587457,0.17970684145874571,0.03673061008573342,-0.14776163557187663,0.36363636363636365,55,5,50,0.9090909090909091
0.6,1.5,3.5,18,24,6,0.58,0.54,0.08,0.04,0.229694312949311,0.18302764628264434,0.025978313741161108,-0.1018760180766126,0.48,25,4,21,0.84
0.6,1.0,3.5,18,24,12,0.58,0.53,0.08,0.03,0.22946045115244512,0.17946045115244513,0.03674850028771992,-0.10161098386786567,0.36585365853658536,41,4,37,0.9024390243902439
0.3,1.5,3.5,12,36,12,0.6,0.53,0.1,0.03,0.22936809429298455,0.17936809429298456,0.03402165691282799,-0.08780821857746628,0.4166666666666667,36,0,36,1.0
0.3,1.5,3.5,12,36,12,0.63,0.53,0.13,0.03,0.22936809429298455,0.17936809429298456,0.03402165691282799,-0.08780821857746628,0.4166666666666667,36,0,36,1.0
0.3,1.5,3.5,12,36,12,0.65,0.53,0.15,0.03,0.22936809429298455,0.17936809429298456,0.03402165691282799,-0.08780821857746628,0.4166666666666667,36,0,36,1.0
0.3,1.5,3.5,6,36,6,0.58,0.53,0.08,0.03,0.22925193556004514,0.17925193556004515,0.03613503043003963,-0.13210424038578075,0.4222222222222222,45,4,41,0.9111111111111111
0.3,1.5,3.5,12,24,3,0.6,0.53,0.1,0.03,0.2285039745268317,0.1785039745268317,0.03586646703810259,-0.0808464096274238,0.3695652173913043,46,0,46,1.0
0.3,1.5,3.5,12,24,3,0.63,0.53,0.13,0.03,0.2285039745268317,0.1785039745268317,0.03586646703810259,-0.0808464096274238,0.3695652173913043,46,0,46,1.0
0.3,1.5,3.5,12,24,3,0.65,0.53,0.15,0.03,0.2285039745268317,0.1785039745268317,0.03586646703810259,-0.0808464096274238,0.3695652173913043,46,0,46,1.0
0.3,2.0,3.0,18,48,2,0.6,0.53,0.1,0.03,0.22837134250512314,0.17837134250512315,0.037728221657090444,-0.10056242441986728,0.47368421052631576,38,0,38,1.0
0.3,2.0,3.0,18,48,2,0.63,0.53,0.13,0.03,0.22837134250512314,0.17837134250512315,0.037728221657090444,-0.10056242441986728,0.47368421052631576,38,0,38,1.0
0.3,2.0,3.0,18,48,2,0.65,0.53,0.15,0.03,0.22837134250512314,0.17837134250512315,0.037728221657090444,-0.10056242441986728,0.47368421052631576,38,0,38,1.0
0.3,1.5,3.0,18,36,3,0.58,0.53,0.08,0.03,0.2283038682645376,0.17906144402211335,0.03889658108830951,-0.08772906718283882,0.4318181818181818,44,5,39,0.8863636363636364
0.9,1.5,3.5,12,24,3,0.6,0.54,0.1,0.04,0.2282551420945103,0.17825514209451032,0.02113463596473064,-0.10195268374473362,0.391304347826087,23,0,23,1.0
0.9,1.5,3.5,12,24,3,0.63,0.54,0.13,0.04,0.2282551420945103,0.17825514209451032,0.02113463596473064,-0.10195268374473362,0.391304347826087,23,0,23,1.0
0.9,1.5,3.5,12,24,3,0.65,0.54,0.15,0.04,0.2282551420945103,0.17825514209451032,0.02113463596473064,-0.10195268374473362,0.391304347826087,23,0,23,1.0
0.9,1.5,3.0,12,24,2,0.58,0.53,0.08,0.03,0.2280322628731099,0.17803226287310991,0.037579231033460614,-0.08079614256207261,0.43137254901960786,51,5,46,0.9019607843137255
0.6,1.5,3.5,18,36,3,0.58,0.54,0.08,0.04,0.2278086246687473,0.18293682979695242,0.028217876286768195,-0.11507921122695376,0.4230769230769231,26,5,21,0.8076923076923077
