entry_atr_mult,sl_atr_mult,tp_atr_mult,min_hold,max_hold,cooldown,min_sl,long_threshold,short_threshold,signal_threshold,ret,sharpe,maxdd,active_bars
0.3,1.5,3.0,12,48,3,0.01,0.55,0.45,0.05,-0.08621212564264569,-0.07708652166777774,-0.4655219914512404,17392
0.3,1.5,3.0,12,48,3,0.01,0.6,0.4,0.1,-0.08621212564264569,-0.07708652166777774,-0.4655219914512404,17392
0.3,2.5,3.0,12,48,3,0.01,0.7,0.3,0.2,-0.05199355965822816,-0.07801524902644784,-0.25846458510099835,5199
0.0,2.5,3.0,12,48,3,0.01,0.7,0.3,0.2,-0.054464721553443396,-0.08073955870798129,-0.2702457634972185,5199
0.3,1.5,2.0,12,48,3,0.01,0.7,0.3,0.2,-0.054767499310183876,-0.08343645132812659,-0.25649865292954493,4656
0.6,1.5,2.0,12,48,3,0.01,0.7,0.3,0.2,-0.05544844367224144,-0.08499609938924879,-0.23968254030319722,4656
0.3,1.5,3.0,12,48,3,0.01,0.7,0.3,0.2,-0.06366249120138168,-0.0969776735045501,-0.23271818483387713,5011
0.6,2.5,2.0,4,48,3,0.01,0.7,0.3,0.2,-0.05948751930156748,-0.10220688516405295,-0.293313914691034,4862
0.6,1.5,3.0,12,48,3,0.01,0.55,0.45,0.05,-0.11667250447382038,-0.10653251802380487,-0.4621368506320902,17392
0.6,1.5,3.0,12,48,3,0.01,0.65,0.35,0.15,-0.11667250447382038,-0.10653251802380487,-0.4621368506320902,17392
0.6,1.5,3.0,12,48,3,0.01,0.6,0.4,0.1,-0.11667250447382038,-0.10653251802380487,-0.4621368506320902,17392
0.6,2.5,3.0,4,48,3,0.01,0.7,0.3,0.2,-0.06769370488243698,-0.11155850207796712,-0.2675628561500219,5150
0.3,2.5,3.0,4,48,3,0.01,0.7,0.3,0.2,-0.06818519411731683,-0.11174645535976908,-0.2773295088711122,5150
0.6,2.5,3.0,12,48,3,0.01,0.7,0.3,0.2,-0.08477789371311406,-0.13051081292312897,-0.25833778795842577,5199
0.0,2.5,3.0,4,48,3,0.01,0.7,0.3,0.2,-0.0906647603936438,-0.14819992936637272,-0.26984810153854527,5150
0.6,1.5,3.0,12,48,3,0.01,0.7,0.3,0.2,-0.09729093086940732,-0.15187930415429918,-0.23567380181930458,5011
0.0,2.5,3.0,12,24,3,0.01,0.7,0.3,0.2,-0.12274155338274173,-0.1929431996177942,-0.2940247617711561,4619
0.3,1.5,2.0,12,24,3,0.01,0.65,0.35,0.15,-0.2048013882556733,-0.1946527897510744,-0.41954297819883524,16158
